Date,USD/CAD Close,USD/CAD High,USD/CAD Low
2009-06-17,1.1312,1.1447,1.1278
2009-06-18,1.1326,1.1365,1.1235
2009-06-19,1.1345,1.1363,1.1251
2009-06-22,1.1522,1.1556,1.1355
2009-06-23,1.1513,1.1579,1.1466
2009-06-24,1.1522,1.156,1.142
2009-06-25,1.1567,1.1638,1.1527
2009-06-26,1.1523,1.1563,1.1446
2009-06-29,1.1562,1.16,1.151
2009-06-30,1.1621,1.164,1.1511
2009-07-01,1.1488,1.1654,1.1451
2009-07-02,1.1607,1.1622,1.1473
2009-07-03,1.1604,1.1634,1.1564
2009-07-06,1.162,1.168,1.1596
2009-07-07,1.1662,1.1673,1.1551
2009-07-08,1.1709,1.1724,1.1617
2009-07-09,1.1614,1.1679,1.1549
2009-07-10,1.1637,1.1675,1.16
2009-07-13,1.1515,1.167,1.1511
2009-07-14,1.1358,1.153,1.1354
2009-07-15,1.1134,1.1348,1.1119
2009-07-16,1.1183,1.1225,1.1126
2009-07-17,1.1165,1.12,1.1131
2009-07-20,1.107,1.1153,1.1021
2009-07-21,1.1074,1.1114,1.0966
2009-07-22,1.099,1.1089,1.0951
2009-07-23,1.0853,1.101,1.0843
2009-07-24,1.0832,1.0923,1.0795
2009-07-27,1.0804,1.0878,1.0779
2009-07-28,1.0826,1.0905,1.0752
2009-07-29,1.0895,1.0933,1.08
2009-07-30,1.0825,1.091,1.081
2009-07-31,1.0783,1.0858,1.0775
2009-08-03,1.0675,1.0792,1.0644
2009-08-04,1.0744,1.0766,1.0634
2009-08-05,1.0694,1.0784,1.0679
2009-08-06,1.0787,1.0798,1.0678
2009-08-07,1.0829,1.0866,1.0756
2009-08-10,1.0881,1.0929,1.0798
2009-08-11,1.1011,1.1046,1.0868
2009-08-12,1.0875,1.1075,1.085
2009-08-13,1.0881,1.0909,1.0794
2009-08-14,1.1012,1.1022,1.0814
2009-08-17,1.1046,1.1125,1.0994
2009-08-18,1.1011,1.1082,1.1
2009-08-19,1.0967,1.1113,1.0947
2009-08-20,1.0871,1.0995,1.0865
2009-08-21,1.0823,1.0943,1.076
2009-08-24,1.0774,1.0825,1.0728
2009-08-25,1.085,1.086,1.072
2009-08-26,1.0977,1.1,1.0832
2009-08-27,1.0842,1.1001,1.0829
2009-08-28,1.0928,1.0936,1.0794
2009-08-31,1.0953,1.1092,1.0906
2009-09-01,1.1051,1.1068,1.0873
2009-09-02,1.1047,1.1103,1.1008
2009-09-03,1.1039,1.1075,1.0967
2009-09-04,1.0855,1.1037,1.0824
2009-09-07,1.0768,1.0866,1.074
2009-09-08,1.0794,1.0822,1.0675
2009-09-09,1.0811,1.0836,1.0747
2009-09-10,1.0801,1.0879,1.0777
2009-09-11,1.0773,1.0794,1.0717
2009-09-14,1.0841,1.0925,1.0771
2009-09-15,1.0715,1.0871,1.071
2009-09-16,1.0652,1.0735,1.065
2009-09-17,1.0646,1.0676,1.059
2009-09-18,1.0696,1.0768,1.0651
2009-09-21,1.0778,1.0853,1.0678
2009-09-22,1.0691,1.0787,1.0662
2009-09-23,1.075,1.0762,1.0663
2009-09-24,1.0907,1.0948,1.0708
2009-09-25,1.0915,1.0983,1.0862
2009-09-28,1.0866,1.0992,1.0834
2009-09-29,1.0855,1.0924,1.0796
2009-09-30,1.0697,1.0846,1.0672
2009-10-01,1.0843,1.0846,1.0675
2009-10-02,1.0824,1.0958,1.0791
2009-10-05,1.0702,1.0822,1.0695
2009-10-06,1.0594,1.0714,1.0548
2009-10-07,1.0624,1.0649,1.0529
2009-10-08,1.0522,1.0631,1.0505
2009-10-09,1.0438,1.0551,1.0412
2009-10-12,1.0356,1.0451,1.0318
2009-10-13,1.0364,1.0369,1.0267
2009-10-14,1.0261,1.0325,1.0253
2009-10-15,1.0312,1.0358,1.0207
2009-10-16,1.0382,1.0435,1.029
2009-10-19,1.0298,1.0421,1.0283
2009-10-20,1.0507,1.0526,1.0268
2009-10-21,1.0451,1.0583,1.038
2009-10-22,1.0476,1.0544,1.0418
2009-10-23,1.0523,1.0544,1.0451
2009-10-26,1.0672,1.0696,1.05
2009-10-27,1.0662,1.0716,1.0628
2009-10-28,1.0786,1.0805,1.0639
2009-10-29,1.0672,1.082,1.0655
2009-10-30,1.0822,1.0838,1.0654
2009-11-02,1.075,1.0869,1.0715
2009-11-03,1.0681,1.0853,1.0656
2009-11-04,1.0633,1.0684,1.0596
2009-11-05,1.0657,1.0682,1.0607
2009-11-06,1.0748,1.078,1.061
2009-11-09,1.0569,1.0746,1.0543
2009-11-10,1.0494,1.0608,1.0485
2009-11-11,1.0458,1.0503,1.0434
2009-11-12,1.0561,1.0577,1.0419
2009-11-13,1.0497,1.0567,1.0473
2009-11-16,1.0473,1.0541,1.0428
2009-11-17,1.0509,1.0618,1.0467
2009-11-18,1.0542,1.0582,1.0451
2009-11-19,1.0628,1.0688,1.0544
2009-11-20,1.0698,1.0732,1.0617
2009-11-23,1.0558,1.0712,1.0541
2009-11-24,1.0583,1.0642,1.0555
2009-11-25,1.045,1.0583,1.045
2009-11-26,1.0597,1.0618,1.0451
2009-11-27,1.0635,1.075,1.0588
2009-11-30,1.0556,1.0618,1.0535
2009-12-01,1.0467,1.0578,1.0406
2009-12-02,1.0507,1.0515,1.0433
2009-12-03,1.0547,1.0583,1.0464
2009-12-04,1.0586,1.0597,1.0436
2009-12-07,1.0522,1.0649,1.0485
2009-12-08,1.0636,1.067,1.0489
2009-12-09,1.054,1.066,1.0517
2009-12-10,1.0501,1.0582,1.0481
2009-12-11,1.0596,1.0622,1.0486
2009-12-14,1.0588,1.0662,1.0568
2009-12-15,1.062,1.0652,1.0554
2009-12-16,1.0604,1.0643,1.0573
2009-12-17,1.0694,1.0746,1.0612
2009-12-18,1.0658,1.0725,1.063
2009-12-21,1.0609,1.0699,1.0538
2009-12-22,1.0578,1.0635,1.0541
2009-12-23,1.0479,1.0578,1.0471
2009-12-24,1.0498,1.0507,1.045
2009-12-25,1.0499,1.0503,1.0496
2009-12-28,1.0422,1.0499,1.042
2009-12-29,1.0433,1.0444,1.0368
2009-12-30,1.0551,1.0578,1.0428
2009-12-31,1.0482,1.0561,1.0458
2010-01-01,1.0482,1.0482,1.0482
2010-01-04,1.0412,1.0517,1.0353
2010-01-05,1.0387,1.0425,1.0338
2010-01-06,1.0314,1.0409,1.0314
2010-01-07,1.0348,1.0373,1.0293
2010-01-08,1.0306,1.0384,1.0296
2010-01-11,1.0329,1.0343,1.0254
2010-01-12,1.04,1.0414,1.0314
2010-01-13,1.0302,1.041,1.029
2010-01-14,1.023,1.0322,1.0226
2010-01-15,1.0295,1.0314,1.0233
2010-01-18,1.0253,1.0313,1.0249
2010-01-19,1.0302,1.0348,1.0251
2010-01-20,1.0475,1.049,1.0305
2010-01-21,1.0502,1.0524,1.044
2010-01-22,1.058,1.0602,1.0466
2010-01-25,1.0576,1.0612,1.0534
2010-01-26,1.0619,1.0692,1.0547
2010-01-27,1.0645,1.0688,1.061
2010-01-28,1.0656,1.0667,1.0558
2010-01-29,1.0685,1.0695,1.0624
2010-02-01,1.0622,1.072,1.0622
2010-02-02,1.0581,1.064,1.0567
2010-02-03,1.0614,1.063,1.0547
2010-02-04,1.0722,1.0752,1.0598
2010-02-05,1.0713,1.078,1.0647
2010-02-08,1.0744,1.0746,1.0658
2010-02-09,1.0675,1.0775,1.0647
2010-02-10,1.0625,1.0707,1.0599
2010-02-11,1.0508,1.0631,1.0482
2010-02-12,1.0513,1.0578,1.049
2010-02-15,1.0489,1.0532,1.0465
2010-02-16,1.0431,1.0499,1.0411
2010-02-17,1.0453,1.047,1.0413
2010-02-18,1.0413,1.0497,1.0399
2010-02-19,1.0404,1.053,1.0389
2010-02-22,1.0427,1.044,1.0372
2010-02-23,1.0566,1.0578,1.0382
2010-02-24,1.054,1.0592,1.0512
2010-02-25,1.0586,1.0679,1.0517
2010-02-26,1.0516,1.0618,1.0516
2010-03-01,1.0415,1.0573,1.0411
2010-03-02,1.0364,1.0442,1.0311
2010-03-03,1.0309,1.0365,1.0274
2010-03-04,1.0309,1.0339,1.0272
2010-03-05,1.0293,1.0331,1.0261
2010-03-08,1.0278,1.0293,1.0253
2010-03-09,1.026,1.032,1.0237
2010-03-10,1.0261,1.0291,1.0219
2010-03-11,1.0234,1.0321,1.0231
2010-03-12,1.0179,1.0251,1.0157
2010-03-15,1.0194,1.0232,1.0165
2010-03-16,1.0139,1.0202,1.0137
2010-03-17,1.0099,1.0146,1.0072
2010-03-18,1.013,1.0143,1.0091
2010-03-19,1.0168,1.0187,1.0063
2010-03-22,1.019,1.0243,1.0149
2010-03-23,1.0154,1.0228,1.0153
2010-03-24,1.0233,1.0281,1.0159
2010-03-25,1.0245,1.0253,1.0172
2010-03-26,1.0264,1.0302,1.0207
2010-03-29,1.0205,1.0271,1.0177
2010-03-30,1.019,1.0223,1.0159
2010-03-31,1.0152,1.02,1.0131
2010-04-01,1.0079,1.0161,1.0068
2010-04-02,1.0096,1.0129,1.0084
2010-04-05,1.003,1.0088,1.0012
2010-04-06,1.0008,1.0047,0.9989
2010-04-07,1.0047,1.0057,0.9979
2010-04-08,1.0027,1.0104,1.002
2010-04-09,1.0036,1.0083,0.9992
2010-04-12,1.0035,1.0088,1.0012
2010-04-13,1.0015,1.0065,1.0008
2010-04-14,0.9988,1.002,0.9954
2010-04-15,1.0031,1.0035,0.9959
2010-04-16,1.0134,1.0164,0.9999
2010-04-19,1.0144,1.0215,1.0138
2010-04-20,0.9989,1.0164,0.9972
2010-04-21,0.9997,1.0013,0.9931
2010-04-22,0.9994,1.0039,0.996
2010-04-23,0.9991,1.0065,0.9969
2010-04-26,1.0011,1.0023,0.9969
2010-04-27,1.0179,1.0181,0.9993
2010-04-28,1.0093,1.0197,1.0075
2010-04-29,1.005,1.0113,1.0015
2010-04-30,1.0158,1.0178,1.0017
2010-05-03,1.0106,1.0187,1.0103
2010-05-04,1.0239,1.0255,1.0105
2010-05-05,1.0302,1.0353,1.0233
2010-05-06,1.0534,1.074,1.0284
2010-05-07,1.043,1.0571,1.0341
2010-05-10,1.0252,1.0391,1.0211
2010-05-11,1.0212,1.0287,1.0151
2010-05-12,1.0191,1.0246,1.0154
2010-05-13,1.0198,1.0208,1.011
2010-05-14,1.0318,1.0377,1.0212
2010-05-17,1.0331,1.0437,1.0318
2010-05-18,1.0366,1.041,1.0245
2010-05-19,1.0433,1.0536,1.0387
2010-05-20,1.0651,1.0719,1.0419
2010-05-21,1.0593,1.0748,1.0552
2010-05-24,1.06,1.0659,1.0534
2010-05-25,1.0712,1.0851,1.0623
2010-05-26,1.0668,1.0746,1.0581
2010-05-27,1.0516,1.0713,1.0487
2010-05-28,1.0506,1.054,1.0444
2010-05-31,1.0456,1.0551,1.0415
2010-06-01,1.0539,1.0562,1.0422
2010-06-02,1.0388,1.0573,1.0371
2010-06-03,1.0408,1.0573,1.0334
2010-06-04,1.0609,1.0624,1.0368
2010-06-07,1.0599,1.0678,1.0515
2010-06-08,1.048,1.0612,1.0472
2010-06-09,1.044,1.0517,1.0365
2010-06-10,1.0313,1.0451,1.0288
2010-06-11,1.0346,1.039,1.0298
2010-06-14,1.0325,1.0349,1.0225
2010-06-15,1.0259,1.036,1.0241
2010-06-16,1.0242,1.0323,1.0224
2010-06-17,1.0269,1.0337,1.0225
2010-06-18,1.0215,1.0312,1.0215
2010-06-21,1.0257,1.026,1.0139
2010-06-22,1.0284,1.0295,1.0182
2010-06-23,1.0368,1.0459,1.0274
2010-06-24,1.0432,1.0469,1.0375
2010-06-25,1.0367,1.0442,1.0341
2010-06-28,1.0348,1.0371,1.032
2010-06-29,1.0566,1.0574,1.0344
2010-06-30,1.0645,1.0646,1.0467
2010-07-01,1.0586,1.0674,1.0578
2010-07-02,1.063,1.0668,1.0558
2010-07-05,1.0647,1.0676,1.0576
2010-07-06,1.0557,1.0677,1.0487
2010-07-07,1.0486,1.0606,1.0476
2010-07-08,1.0436,1.0484,1.038
2010-07-09,1.033,1.0454,1.0297
2010-07-12,1.0373,1.0386,1.0301
2010-07-13,1.0322,1.0385,1.0278
2010-07-14,1.0341,1.037,1.0288
2010-07-15,1.0369,1.0442,1.0283
2010-07-16,1.054,1.0558,1.0382
2010-07-19,1.055,1.058,1.05
2010-07-20,1.0452,1.0586,1.0435
2010-07-21,1.0473,1.0501,1.0352
2010-07-22,1.0392,1.0503,1.0355
2010-07-23,1.0365,1.0434,1.0347
2010-07-26,1.032,1.0385,1.0303
2010-07-27,1.0361,1.0395,1.0254
2010-07-28,1.0385,1.0389,1.0298
2010-07-29,1.0353,1.0392,1.0299
2010-07-30,1.0267,1.0375,1.0264
2010-08-02,1.023,1.0298,1.0205
2010-08-03,1.0237,1.0273,1.022
2010-08-04,1.0174,1.027,1.0164
2010-08-05,1.0168,1.0187,1.0107
2010-08-06,1.0273,1.0306,1.0146
2010-08-09,1.0268,1.0299,1.0256
2010-08-10,1.0313,1.0388,1.027
2010-08-11,1.0449,1.0475,1.0304
2010-08-12,1.0425,1.0494,1.0421
2010-08-13,1.0408,1.0439,1.0351
2010-08-16,1.044,1.0464,1.0371
2010-08-17,1.0331,1.0438,1.0309
2010-08-18,1.028,1.034,1.0271
2010-08-19,1.0386,1.0415,1.0246
2010-08-20,1.0486,1.0513,1.0383
2010-08-23,1.0522,1.0529,1.0445
2010-08-24,1.0597,1.0663,1.0517
2010-08-25,1.0592,1.0667,1.0575
2010-08-26,1.0553,1.0602,1.0522
2010-08-27,1.0517,1.0648,1.0507
2010-08-30,1.0597,1.0599,1.0474
2010-08-31,1.0655,1.0672,1.0576
2010-09-01,1.0512,1.0656,1.0486
2010-09-02,1.0529,1.0556,1.0473
2010-09-03,1.0392,1.0569,1.0386
2010-09-06,1.0344,1.0403,1.0338
2010-09-07,1.0462,1.0477,1.0351
2010-09-08,1.0368,1.0509,1.0346
2010-09-09,1.0331,1.0394,1.0302
2010-09-10,1.0353,1.0374,1.0289
2010-09-13,1.0265,1.0345,1.0266
2010-09-14,1.0255,1.0305,1.0216
2010-09-15,1.0262,1.0319,1.0252
2010-09-16,1.0261,1.029,1.0239
2010-09-17,1.0307,1.035,1.0213
2010-09-20,1.0284,1.0346,1.0261
2010-09-21,1.0265,1.033,1.0218
2010-09-22,1.0293,1.0358,1.0192
2010-09-23,1.0336,1.0379,1.0279
2010-09-24,1.0265,1.0354,1.0226
2010-09-27,1.0276,1.0293,1.0223
2010-09-28,1.0302,1.0361,1.0286
2010-09-29,1.0337,1.0341,1.0241
2010-09-30,1.0285,1.0346,1.0231
2010-10-01,1.0195,1.0313,1.0188
2010-10-04,1.0223,1.0244,1.0179
2010-10-05,1.0169,1.0272,1.0154
2010-10-06,1.0103,1.0166,1.0063
2010-10-07,1.018,1.0212,1.0077
2010-10-08,1.011,1.0227,1.0109
2010-10-11,1.0143,1.015,1.0089
2010-10-12,1.0104,1.0183,1.0089
2010-10-13,1.0039,1.0105,1.0012
2010-10-14,1.0055,1.0074,0.9978
2010-10-15,1.0127,1.0138,1.0013
2010-10-18,1.0144,1.0228,1.0119
2010-10-19,1.0318,1.0373,1.0164
2010-10-20,1.022,1.0348,1.0207
2010-10-21,1.0264,1.0303,1.0169
2010-10-22,1.0272,1.0302,1.0223
2010-10-25,1.0192,1.0268,1.0155
2010-10-26,1.0235,1.0265,1.0175
2010-10-27,1.0287,1.0339,1.0226
2010-10-28,1.0203,1.0286,1.0182
2010-10-29,1.0192,1.0247,1.0169
2010-11-01,1.0175,1.0202,1.0128
2010-11-02,1.0092,1.0156,1.0082
2010-11-03,1.005,1.0155,1.0044
2010-11-04,1.0025,1.0119,1.001
2010-11-05,1.0003,1.008,0.9992
2010-11-08,1.003,1.0056,0.9996
2010-11-09,1.008,1.0093,0.9978
2010-11-10,1.0002,1.0091,0.9994
2010-11-11,1.0032,1.0072,0.9976
2010-11-12,1.009,1.0145,1.0027
2010-11-15,1.009,1.0139,1.0056
2010-11-16,1.022,1.0254,1.007
2010-11-17,1.0241,1.0258,1.0181
2010-11-18,1.0212,1.0248,1.0155
2010-11-19,1.0174,1.0233,1.0157
2010-11-22,1.0176,1.0216,1.0114
2010-11-23,1.0233,1.0264,1.0168
2010-11-24,1.0117,1.0247,1.0092
2010-11-25,1.0083,1.0123,1.0065
2010-11-26,1.0196,1.0245,1.0087
2010-11-29,1.0175,1.0257,1.0168
2010-11-30,1.0256,1.0286,1.0173
2010-12-01,1.0164,1.027,1.0141
2010-12-02,1.0037,1.0189,1.0028
2010-12-03,1.0036,1.008,1.0002
2010-12-06,1.0044,1.0083,1.0024
2010-12-07,1.0106,1.0113,1.0011
2010-12-08,1.0114,1.0141,1.0063
2010-12-09,1.0101,1.0126,1.0066
2010-12-10,1.0091,1.0114,1.0082
2010-12-13,1.008,1.0108,1.0028
2010-12-14,1.0066,1.0109,1.0029
2010-12-15,1.0035,1.0095,1.0001
2010-12-16,1.0059,1.0074,1.0031
2010-12-17,1.013,1.0143,1.0039
2010-12-20,1.0169,1.0208,1.01
2010-12-21,1.0179,1.0206,1.0149
2010-12-22,1.0139,1.0178,1.0112
2010-12-23,1.0091,1.0165,1.0058
2010-12-24,1.0062,1.0115,1.005
2010-12-27,1.0068,1.011,1.002
2010-12-28,0.9997,1.0071,0.9976
2010-12-29,1.0003,1.0054,0.9972
2010-12-30,0.9994,1.0022,0.9973
2010-12-31,0.9957,1.0006,0.9926
2011-01-03,0.9937,0.9949,0.9888
2011-01-04,0.9986,1.0033,0.9916
2011-01-05,0.9962,1.0022,0.9933
2011-01-06,0.9963,0.9993,0.9921
2011-01-07,0.991,1.0003,0.9899
2011-01-10,0.993,0.9983,0.9913
2011-01-11,0.99,0.9949,0.9892
2011-01-12,0.9865,0.9912,0.9848
2011-01-13,0.9897,0.9909,0.9856
2011-01-14,0.9891,0.9976,0.9886
2011-01-17,0.9868,0.9901,0.9856
2011-01-18,0.9923,0.9935,0.9832
2011-01-19,0.9955,0.9965,0.9889
2011-01-20,0.9975,1.003,0.9951
2011-01-21,0.9942,0.9988,0.9908
2011-01-24,0.9946,0.9981,0.9918
2011-01-25,0.9975,1.0004,0.991
2011-01-26,0.9951,0.9981,0.9938
2011-01-27,0.9932,0.9985,0.9926
2011-01-28,1.0014,1.0017,0.9933
2011-01-31,1.0015,1.0057,0.9963
2011-02-01,0.9902,1.0012,0.99
2011-02-02,0.9881,0.9915,0.986
2011-02-03,0.9905,0.9921,0.9857
2011-02-04,0.9879,0.9933,0.9832
2011-02-07,0.99,0.9906,0.9851
2011-02-08,0.9951,0.9977,0.9868
2011-02-09,0.9942,0.9956,0.9915
2011-02-10,0.9957,0.9986,0.9931
2011-02-11,0.9869,0.9986,0.9865
2011-02-14,0.9885,0.9901,0.9848
2011-02-15,0.9891,0.9899,0.985
2011-02-16,0.9847,0.9904,0.9846
2011-02-17,0.9844,0.9859,0.9817
2011-02-18,0.9862,0.9874,0.9818
2011-02-21,0.9827,0.9871,0.9818
2011-02-22,0.9906,0.9917,0.9821
2011-02-23,0.9885,0.9958,0.9855
2011-02-24,0.9828,0.9901,0.9812
2011-02-25,0.979,0.9832,0.9775
2011-02-28,0.9717,0.9789,0.9706
2011-03-01,0.9744,0.9754,0.9681
2011-03-02,0.9722,0.9775,0.9704
2011-03-03,0.9718,0.9752,0.9711
2011-03-04,0.972,0.9743,0.9696
2011-03-07,0.9721,0.9743,0.9697
2011-03-08,0.9715,0.9747,0.9704
2011-03-09,0.9683,0.9714,0.9664
2011-03-10,0.9755,0.9766,0.968
2011-03-11,0.9718,0.9801,0.9709
2011-03-14,0.9723,0.9764,0.9707
2011-03-15,0.9824,0.9973,0.9731
2011-03-16,0.9914,0.9967,0.9804
2011-03-17,0.9861,0.9939,0.9832
2011-03-18,0.9853,0.9865,0.9801
2011-03-21,0.9791,0.9852,0.9745
2011-03-22,0.9792,0.9809,0.9742
2011-03-23,0.9801,0.9843,0.9787
2011-03-24,0.9767,0.9824,0.9727
2011-03-25,0.9815,0.9826,0.9739
2011-03-28,0.9764,0.9822,0.9739
2011-03-29,0.9746,0.9785,0.9741
2011-03-30,0.971,0.9752,0.9683
2011-03-31,0.9693,0.9728,0.9681
2011-04-01,0.9646,0.9704,0.9622
2011-04-04,0.9672,0.9686,0.9613
2011-04-05,0.9635,0.9692,0.9623
2011-04-06,0.9598,0.964,0.9565
2011-04-07,0.9587,0.9624,0.9566
2011-04-08,0.957,0.9594,0.9522
2011-04-11,0.9561,0.9577,0.954
2011-04-12,0.9622,0.9656,0.9553
2011-04-13,0.9629,0.9654,0.9582
2011-04-14,0.9599,0.9669,0.9591
2011-04-15,0.9608,0.9649,0.9588
2011-04-18,0.9637,0.9721,0.9587
2011-04-19,0.9562,0.9666,0.9544
2011-04-20,0.953,0.9563,0.9493
2011-04-21,0.9534,0.9537,0.9451
2011-04-22,0.9541,0.9543,0.9517
2011-04-25,0.9545,0.956,0.95
2011-04-26,0.9522,0.9561,0.9492
2011-04-27,0.9504,0.9575,0.9484
2011-04-28,0.9506,0.952,0.9462
2011-04-29,0.9451,0.9548,0.9445
2011-05-02,0.951,0.9512,0.9443
2011-05-03,0.9526,0.9541,0.9454
2011-05-04,0.9582,0.9603,0.95
2011-05-05,0.9679,0.9711,0.9564
2011-05-06,0.9665,0.9702,0.9569
2011-05-09,0.963,0.9696,0.96
2011-05-10,0.9576,0.9653,0.9573
2011-05-11,0.9603,0.9638,0.9509
2011-05-12,0.9626,0.9694,0.9596
2011-05-13,0.9692,0.9743,0.9601
2011-05-16,0.9736,0.977,0.968
2011-05-17,0.9727,0.9792,0.9715
2011-05-18,0.971,0.9759,0.9699
2011-05-19,0.9685,0.9713,0.9651
2011-05-20,0.9719,0.9771,0.9638
2011-05-23,0.9774,0.981,0.9733
2011-05-24,0.9768,0.9792,0.9751
2011-05-25,0.9768,0.9816,0.974
2011-05-26,0.9784,0.9815,0.9753
2011-05-27,0.9775,0.9796,0.975
2011-05-30,0.977,0.9787,0.9747
2011-05-31,0.9685,0.9769,0.9652
2011-06-01,0.9757,0.976,0.9664
2011-06-02,0.9757,0.9809,0.9745
2011-06-03,0.9772,0.9851,0.9742
2011-06-06,0.9801,0.9816,0.9765
2011-06-07,0.9741,0.9809,0.9728
2011-06-08,0.9796,0.982,0.9735
2011-06-09,0.9726,0.9812,0.9721
2011-06-10,0.9775,0.9796,0.9708
2011-06-13,0.9761,0.9798,0.9748
2011-06-14,0.9689,0.9771,0.9671
2011-06-15,0.9787,0.9828,0.9667
2011-06-16,0.9835,0.9898,0.9769
2011-06-17,0.9808,0.9868,0.9772
2011-06-20,0.98,0.9849,0.9777
2011-06-21,0.9725,0.9805,0.9708
2011-06-22,0.9727,0.9753,0.9697
2011-06-23,0.9791,0.9823,0.971
2011-06-24,0.9873,0.9886,0.9767
2011-06-27,0.9866,0.9913,0.9855
2011-06-28,0.9826,0.9885,0.9814
2011-06-29,0.9706,0.9825,0.9685
2011-06-30,0.964,0.97,0.9622
2011-07-01,0.959,0.965,0.9583
2011-07-04,0.96,0.9617,0.9576
2011-07-05,0.9625,0.9636,0.959
2011-07-06,0.9654,0.9694,0.961
2011-07-07,0.9586,0.9666,0.9565
2011-07-08,0.9607,0.9665,0.9569
2011-07-11,0.9688,0.9695,0.9612
2011-07-12,0.9655,0.9778,0.9622
2011-07-13,0.9597,0.9667,0.9575
2011-07-14,0.9605,0.9616,0.9545
2011-07-15,0.9542,0.9624,0.9517
2011-07-18,0.9592,0.9635,0.9534
2011-07-19,0.9507,0.9601,0.9479
2011-07-20,0.9471,0.9512,0.9454
2011-07-21,0.9451,0.9493,0.942
2011-07-22,0.9488,0.9529,0.9424
2011-07-25,0.9453,0.9525,0.943
2011-07-26,0.9428,0.9474,0.9403
2011-07-27,0.9489,0.9506,0.9407
2011-07-28,0.9512,0.9516,0.9455
2011-07-29,0.9551,0.9589,0.9483
2011-08-01,0.9555,0.9604,0.9488
2011-08-02,0.9592,0.9618,0.9545
2011-08-03,0.9618,0.9647,0.9564
2011-08-04,0.9778,0.9791,0.96
2011-08-05,0.9781,0.9853,0.974
2011-08-08,0.9916,0.9928,0.9779
2011-08-09,0.9785,1.0009,0.9779
2011-08-10,0.9925,0.9945,0.9763
2011-08-11,0.9859,0.9968,0.9847
2011-08-12,0.99,0.9917,0.9831
2011-08-15,0.9804,0.9906,0.9796
2011-08-16,0.9806,0.9871,0.9794
2011-08-17,0.9804,0.9845,0.9771
2011-08-18,0.9899,0.9937,0.9796
2011-08-19,0.9885,0.9925,0.9823
2011-08-22,0.9891,0.9918,0.9825
2011-08-23,0.9884,0.9909,0.9846
2011-08-24,0.9868,0.9905,0.9836
2011-08-25,0.9868,0.9887,0.9789
2011-08-26,0.9829,0.9923,0.9826
2011-08-29,0.9775,0.9832,0.9737
2011-08-30,0.9772,0.9817,0.9754
2011-08-31,0.9783,0.9801,0.9721
2011-09-01,0.9756,0.9796,0.9733
2011-09-02,0.9833,0.9846,0.9753
2011-09-05,0.991,0.9933,0.985
2011-09-06,0.9898,0.9956,0.9862
2011-09-07,0.9857,0.9908,0.9846
2011-09-08,0.9884,0.9896,0.9826
2011-09-09,0.9961,0.9979,0.9866
2011-09-12,0.9948,1.0026,0.9937
2011-09-13,0.9855,0.9976,0.9848
2011-09-14,0.9892,0.994,0.9843
2011-09-15,0.9841,0.9949,0.9832
2011-09-16,0.9793,0.986,0.9791
2011-09-19,0.9888,0.9923,0.9803
2011-09-20,0.9935,0.9948,0.9879
2011-09-21,1.0047,1.0057,0.9914
2011-09-22,1.0278,1.036,1.005
2011-09-23,1.0294,1.0348,1.0222
2011-09-26,1.0282,1.0385,1.0256
2011-09-27,1.0196,1.028,1.0139
2011-09-28,1.0316,1.033,1.0189
2011-09-29,1.0363,1.0401,1.0253
2011-09-30,1.0482,1.0484,1.0352
2011-10-03,1.0495,1.0528,1.043
2011-10-04,1.053,1.0657,1.0508
2011-10-05,1.0414,1.0571,1.0404
2011-10-06,1.0383,1.0482,1.0367
2011-10-07,1.0362,1.0417,1.0231
2011-10-10,1.0285,1.0386,1.0248
2011-10-11,1.029,1.0338,1.0253
2011-10-12,1.0149,1.0328,1.013
2011-10-13,1.0202,1.0272,1.0159
2011-10-14,1.0105,1.0234,1.0102
2011-10-17,1.0216,1.0225,1.004
2011-10-18,1.0129,1.0264,1.0108
2011-10-19,1.0199,1.0216,1.0081
2011-10-20,1.0143,1.0246,1.0128
2011-10-21,1.0091,1.0187,1.0063
2011-10-24,1.0037,1.01,1.0018
2011-10-25,1.0151,1.0212,0.9987
2011-10-26,1.0046,1.0176,1.0039
2011-10-27,0.9921,1.005,0.9888
2011-10-28,0.9922,0.9969,0.9892
2011-10-31,0.9967,1.0026,0.991
2011-11-01,1.0193,1.0207,0.997
2011-11-02,1.0137,1.0222,1.0104
2011-11-03,1.0072,1.0215,1.0052
2011-11-04,1.0165,1.0228,1.0068
2011-11-07,1.0129,1.0203,1.0121
2011-11-08,1.0081,1.0182,1.0073
2011-11-09,1.0215,1.0232,1.0075
2011-11-10,1.018,1.0264,1.0161
2011-11-11,1.0124,1.0232,1.0104
2011-11-14,1.0163,1.0194,1.0078
2011-11-15,1.02,1.0262,1.0155
2011-11-16,1.0223,1.0287,1.0168
2011-11-17,1.0285,1.0291,1.0204
2011-11-18,1.0267,1.0301,1.0195
2011-11-21,1.0367,1.0418,1.0268
2011-11-22,1.0383,1.0412,1.0342
2011-11-23,1.0468,1.0497,1.0371
2011-11-24,1.0472,1.049,1.0435
2011-11-25,1.0486,1.0523,1.0436
2011-11-28,1.0363,1.0448,1.03
2011-11-29,1.0301,1.0363,1.0256
2011-11-30,1.0194,1.0362,1.0119
2011-12-01,1.014,1.0223,1.0133
2011-12-02,1.0185,1.0194,1.0076
