Date,GBP/JPY Close,GBP/JPY High,GBP/JPY Low
2008-03-18,199.9,200.62,193.5
2008-03-19,196.19,201.8,195.89
2008-03-20,195.8,198.35,195.18
2008-03-21,197,197.97,196.7
2008-03-24,200.01,200.4,196.89
2008-03-25,200.57,200.92,199.34
2008-03-26,199.37,201.63,197.61
2008-03-27,200.02,201.72,197.81
2008-03-28,197.71,200.45,197.54
2008-03-31,197.78,200.07,196.85
2008-04-01,201.62,201.67,197.09
2008-04-02,203.44,204.03,200.91
2008-04-03,204.19,204.56,202.7
2008-04-04,202.62,205.11,202.46
2008-04-07,203.42,204.43,202.42
2008-04-08,201.9,204.12,201.17
2008-04-09,200.82,202.57,200.62
2008-04-10,200.93,201.26,198.09
2008-04-11,198.79,201.84,198.48
2008-04-14,199.58,200.77,198.1
2008-04-15,199.16,200.29,198.47
2008-04-16,200.47,200.74,199.21
2008-04-17,204.01,204.38,200.59
2008-04-18,207.11,208.99,203.62
2008-04-21,204.37,208.09,204.27
2008-04-22,205.34,206.09,203.4
2008-04-23,204.78,206.06,204.12
2008-04-24,206.07,205.1,204.17
2008-04-25,207.05,207.59,205.47
2008-04-28,207.42,208.62,206.79
2008-04-29,204.65,207.58,203.53
2008-04-30,206.62,207.82,203.75
2008-05-01,206.04,207.17,204.77
2008-05-02,207.75,209.02,206.3
2008-05-05,206.61,208.3,206.52
2008-05-06,206.62,207.16,205.56
2008-05-07,204.79,206.92,204.58
2008-05-08,203.14,204.73,202.38
2008-05-09,200.91,203.28,199.84
2008-05-12,203.2,203.73,200.24
2008-05-13,203.9,204.03,201.59
2008-05-14,204.01,204.98,203.41
2008-05-15,203.73,204.83,203.14
2008-05-16,203.67,204.4,203.04
2008-05-19,203.22,204.09,203.02
2008-05-20,203.93,204.8,202.75
2008-05-21,202.9,203.96,202.68
2008-05-22,206.45,206.53,202.76
2008-05-23,204.21,206.24,204.19
2008-05-26,204.96,205.19,204.22
2008-05-27,206.01,206.16,204.72
2008-05-28,207.26,207.69,205.25
2008-05-29,208.45,208.94,206.83
2008-05-30,208.9,208.91,207.74
2008-06-02,205.18,208.33,204.69
2008-06-03,206.07,207.12,204.03
2008-06-04,205.69,206.61,204.58
2008-06-05,206.99,207.37,205.57
2008-06-06,207.13,208.08,206.89
2008-06-09,209.51,209.99,205.9
2008-06-10,209.67,210.79,208.56
2008-06-11,209.9,210.61,209.46
2008-06-12,210.12,210.28,209.55
2008-06-13,210.68,210.82,209.73
2008-06-16,212.25,212.81,210.5
2008-06-17,211.29,212.66,210.66
2008-06-18,211.37,211.5,210.45
2008-06-19,213.09,213.28,210.85
2008-06-20,212.07,213.12,211.75
2008-06-23,211.8,212.2,211.13
2008-06-24,212.39,212.85,211.66
2008-06-25,212.83,213.3,212.19
2008-06-26,212.12,213.91,211.92
2008-06-27,211.68,212.97,210.61
2008-06-30,211.33,212.3,209.45
2008-07-01,211.47,211.92,210.08
2008-07-02,211.25,212.05,210.84
2008-07-03,211.5,211.91,210.65
2008-07-04,211.53,212.04,211.22
2008-07-07,211.89,212.43,211
2008-07-08,211.56,211.81,210.28
2008-07-09,211.64,212.33,211.08
2008-07-10,211.69,212.17,211.1
2008-07-11,211.54,212.1,210.24
2008-07-14,211.69,212.27,211.12
2008-07-15,210.31,211.99,208.95
2008-07-16,209.9,210.29,208.03
2008-07-17,213.23,213.63,209.7
2008-07-18,213.42,213.33,211.61
2008-07-21,213.15,213.82,212.17
2008-07-22,213.43,213.81,212.85
2008-07-23,215.6,215.89,213.5
2008-07-24,212.94,215.67,212.79
2008-07-25,214.73,214.83,211.63
2008-07-28,214.46,214.88,213.71
2008-07-29,213.87,214.81,213.79
2008-07-30,214.14,214.39,213.27
2008-07-31,213.89,214.58,213.38
2008-08-01,212.53,213.97,212.06
2008-08-04,212.58,212.88,212.14
2008-08-05,211.51,212.37,210.56
2008-08-06,213.78,213.83,211.49
2008-08-07,212.66,213.73,212.61
2008-08-08,211.67,212.72,210.86
2008-08-11,210.38,211.54,209.72
2008-08-12,207.41,210.6,207.34
2008-08-13,205.12,207.33,202.55
2008-08-14,204.68,205.87,203.51
2008-08-15,205.94,206.51,204.42
2008-08-18,205.4,206.22,205.29
2008-08-19,204.87,205.38,203.93
2008-08-20,204.43,205.13,204.13
2008-08-21,203.74,204.62,201.84
2008-08-22,203.55,204.58,202.81
2008-08-25,202.51,203.77,202.39
2008-08-26,201.62,202.85,200.76
2008-08-27,200.98,202.26,200.52
2008-08-28,200.24,201.15,199.81
2008-08-29,197.77,200.36,197.59
2008-09-01,194.99,196.9,194.16
2008-09-02,193.66,194.74,192.7
2008-09-03,192.18,194.08,191.99
2008-09-04,189.44,193.6,189.25
2008-09-05,188.9,188.92,186.3
2008-09-08,189.49,195.45,188.53
2008-09-09,188.35,190.95,187.93
2008-09-10,189.05,190.1,187.2
2008-09-11,187.21,188.97,185.94
2008-09-12,193.28,193.71,187.62
2008-09-15,189.36,192.14,187.36
2008-09-16,189.04,189.38,184.54
2008-09-17,191.44,191.72,186.93
2008-09-18,191.48,191.79,189.29
2008-09-19,196.44,197.11,191.57
2008-09-22,195.65,197.08,194.35
2008-09-23,196,196.59,194.97
2008-09-24,196.08,197.42,195.35
2008-09-25,195.4,197.17,195.31
2008-09-26,195.23,195.69,193.2
2008-09-29,188.83,195.46,188.21
2008-09-30,189.13,191,187
2008-10-01,187.79,189.87,186.02
2008-10-02,185.75,188.08,184.75
2008-10-03,187.32,188.5,184.7
2008-10-06,174.94,185.72,174.11
2008-10-07,178.05,181.97,175.96
2008-10-08,173.46,178.91,171.65
2008-10-09,171.71,176.4,171.18
2008-10-10,171.01,171.98,166.03
2008-10-13,174.75,175.85,168.47
2008-10-14,178,181.39,176.87
2008-10-15,172.87,178.69,172.84
2008-10-16,175.41,176.07,170.45
2008-10-17,176.16,176.43,174
2008-10-20,174.43,179.19,173.63
2008-10-21,168,175.55,166.77
2008-10-22,158.7,167.94,157.78
2008-10-23,156.69,160.65,154.63
2008-10-24,149.94,159.85,139.12
2008-10-27,146.92,149.82,140.7
2008-10-28,155.24,156.21,142.84
2008-10-29,159.59,161.2,153.42
2008-10-30,161.95,165.06,158.27
2008-10-31,159.37,162.25,155.53
2008-11-03,156.6,163.33,155.66
2008-11-04,158.81,161.73,153.77
2008-11-05,157.83,160.82,155.25
2008-11-06,154.11,157.65,153.59
2008-11-07,153.67,156.19,150.35
2008-11-10,152.82,157.51,152.05
2008-11-11,150.77,154.24,149.85
2008-11-12,142.78,151.77,141.12
2008-11-13,144.73,145.8,138.97
2008-11-14,145.97,146.28,140.98
2008-11-17,145.67,146.45,140.52
2008-11-18,144.21,145.83,143.63
2008-11-19,143.45,147.87,143.26
2008-11-20,138.7,143.84,138.23
2008-11-21,142.64,143.21,137.78
2008-11-24,146.61,147,141.12
2008-11-25,147.91,148.57,143.84
2008-11-26,145.95,147.52,144.66
2008-11-27,147.03,147.91,145.34
2008-11-28,147.49,147.55,145.63
2008-12-01,139.18,147.16,138.22
2008-12-02,138.5,140.88,137.16
2008-12-03,137.04,139.72,136.36
2008-12-04,135.94,138.23,134.17
2008-12-05,136.53,137.5,133.34
2008-12-08,138.97,140.73,136
2008-12-09,135.93,138.7,135.53
2008-12-10,136.9,138.39,135.8
2008-12-11,137.42,138.63,135.86
2008-12-12,136.21,138.19,132.62
2008-12-15,138.11,139.17,135.32
2008-12-16,138.66,139.05,136.86
2008-12-17,135.5,139.06,134.96
2008-12-18,134.09,138.12,133.59
2008-12-19,132.89,135.86,132.63
2008-12-22,134.46,134.69,132.13
2008-12-23,134.16,134.4,132.96
2008-12-24,132.98,134.06,132.63
2008-12-25,132.55,133.52,132.24
2008-12-26,132.82,133.9,132.71
2008-12-29,131.62,133.52,130.16
2008-12-30,130.15,131.83,129.92
2008-12-31,132.43,133.25,130.03
2009-01-01,132.43,132.43,132.43
2009-01-02,133.44,134.59,131.43
2009-01-05,137.21,137.55,132.89
2009-01-06,140.85,140.87,135.48
2009-01-07,140.04,141.53,138
2009-01-08,139.26,140.32,137.36
2009-01-09,136.96,139.93,136.57
2009-01-12,131.97,136.23,131.79
2009-01-13,129.1,132.55,128.93
2009-01-14,129.95,132.09,129.09
2009-01-15,131.42,132.04,129.13
2009-01-16,133.17,135.74,131.8
2009-01-19,131.12,135.79,130.5
2009-01-20,124.78,130.75,124.63
2009-01-21,125.03,126.19,119.44
2009-01-22,123.4,124.81,121.14
2009-01-23,122.4,123.8,118.85
2009-01-26,124.34,125.1,120.2
2009-01-27,125.8,127.66,124.3
2009-01-28,128.32,129.7,125.64
2009-01-29,128.79,129.42,126.54
2009-01-30,129.88,130.58,126.74
2009-02-02,127.77,129.59,125.33
2009-02-03,129.08,129.34,126.74
2009-02-04,129.5,130.69,127.34
2009-02-05,133.87,135.64,128.5
2009-02-06,136.29,138.74,132.5
2009-02-09,136.39,137.35,133.66
2009-02-10,130.84,136.27,130.32
2009-02-11,130.17,131.78,128.9
2009-02-12,129.31,130.03,127.15
2009-02-13,132.16,133.89,129.34
2009-02-16,130.98,131.46,129.65
2009-02-17,131.85,132.22,129.71
2009-02-18,133.46,133.74,130.41
2009-02-19,135.06,136.38,132.93
2009-02-20,134.49,135.34,132.76
2009-02-23,138.83,139.14,133.88
2009-02-24,140.36,140.64,136.27
2009-02-25,138.72,141.78,137.71
2009-02-26,140.84,141.71,138.37
2009-02-27,140.03,140.62,136.73
2009-03-02,137.2,139.54,135.56
2009-03-03,138.41,138.65,136.08
2009-03-04,140.37,140.85,137.41
2009-03-05,140.37,141.51,138.48
2009-03-06,138.31,140.18,137.29
2009-03-09,136.4,139.32,135.95
2009-03-10,135.61,137.05,135.18
2009-03-11,134.92,136.28,133.89
2009-03-12,136.14,136.55,131.5
2009-03-13,136.95,138.38,135.34
2009-03-16,138.48,140.02,136.93
2009-03-17,138.14,139.37,137.97
2009-03-18,137.24,138.93,134.99
2009-03-19,137.11,137.98,135.25
2009-03-20,138.67,138.98,136.61
2009-03-23,141.51,141.88,136.94
2009-03-24,143.36,145.12,141.34
2009-03-25,141.29,144.62,140.99
2009-03-26,142.23,143.58,141.99
2009-03-27,140.24,142.95,139.05
2009-03-30,137.8,140.47,135.75
2009-03-31,142.15,142.54,138.76
2009-04-01,142.15,142.84,140.6
2009-04-02,146.61,146.94,142.33
2009-04-03,148.65,148.85,145.57
2009-04-06,148.53,151.53,147.72
2009-04-07,148.06,148.93,145.86
2009-04-08,148.06,148.35,145.76
2009-04-09,147.44,148.03,146.32
2009-04-10,146.96,147.47,146.32
2009-04-13,148.56,148.82,146.47
2009-04-14,147.66,149.28,147.03
2009-04-15,148.42,149.21,145.88
2009-04-16,148.17,149.85,146.8
2009-04-17,146.78,148.75,146.22
2009-04-20,142.26,146.84,142.03
2009-04-21,144.75,145.1,141.63
2009-04-22,142.39,144.66,140.63
2009-04-23,143.88,144.2,141.11
2009-04-24,142.41,143.84,141.17
2009-04-27,141.54,142.06,140.17
2009-04-28,141.05,141.97,139.05
2009-04-29,143.98,144.53,141.27
2009-04-30,145.82,146.97,143.67
2009-05-01,148.21,148.37,145.74
2009-05-04,148.02,149.15,147.36
2009-05-05,149.13,149.86,147.85
2009-05-06,148.83,149.33,146.99
2009-05-07,148.83,150.89,148.04
2009-05-08,149.71,150.17,148.18
2009-05-11,147.42,150.34,146.78
2009-05-12,147.22,149.49,146.45
2009-05-13,144.24,148.09,144.16
2009-05-14,145.83,146.14,143.49
2009-05-15,144.14,146.42,143.57
2009-05-18,147.89,147.91,143.07
2009-05-19,148.76,149.65,147.12
2009-05-20,149.27,149.85,147.59
2009-05-21,149.22,150.08,146.86
2009-05-22,151.03,151.08,148.18
2009-05-25,150.79,151.49,149.84
2009-05-26,151.28,151.59,149.6
2009-05-27,152.34,153.1,151.73
2009-05-28,154.52,154.87,152.08
2009-05-29,153.54,155.76,153.3
2009-06-01,158.99,159.19,153.53
2009-06-02,158.56,159.24,156.9
2009-06-03,156.01,160.48,155.73
2009-06-04,156.85,158.6,155.21
2009-06-05,157.93,158.51,154.9
2009-06-08,157.88,158.1,155.58
2009-06-09,159.12,159.22,156.66
2009-06-10,160.3,161.3,158.51
2009-06-11,161.8,162.09,159.97
2009-06-12,161.59,162.59,160.5
2009-06-15,159.07,161.69,158.8
2009-06-16,158.58,160.39,156.49
2009-06-17,156.68,159.38,155.64
2009-06-18,157.92,158.47,154.99
2009-06-19,158.93,159.65,157.42
2009-06-22,156.9,158.69,156.52
2009-06-23,156.65,156.86,154.09
2009-06-24,157.01,158.26,156.48
2009-06-25,156.82,158.55,155.97
2009-06-26,157.32,158.26,156.68
2009-06-29,159.14,159.25,156.75
2009-06-30,158.66,160.27,158.23
2009-07-01,159.02,159.97,158.17
2009-07-02,157.15,159.33,156.78
2009-07-03,156.86,157.86,156.44
2009-07-06,154.88,156.35,153.05
2009-07-07,152.86,155.37,152.7
2009-07-08,148.14,152.5,146.78
2009-07-09,151.75,152.35,148.16
2009-07-10,149.46,152.14,148.39
2009-07-13,150.84,150.92,147.16
2009-07-14,151.87,152.46,150.73
2009-07-15,155.02,155.17,152.47
2009-07-16,154.1,155.05,152.99
2009-07-17,154.37,154.63,152.42
2009-07-20,155.77,156.46,153.84
2009-07-21,153.75,156.05,153.08
2009-07-22,153.91,154.82,152.35
2009-07-23,157.24,157.62,153.94
2009-07-24,155.74,156.87,155.39
2009-07-27,157.08,157.48,155.2
2009-07-28,155.23,157.47,154.17
2009-07-29,155.65,156.34,153.88
2009-07-30,157.66,158.08,155.27
2009-07-31,158.26,158.59,156.95
2009-08-03,161.28,161.79,158.17
2009-08-04,161.19,162.18,160.06
2009-08-05,161.57,162.45,160.44
2009-08-06,160.1,162.4,160.01
2009-08-07,162.66,163.02,158.99
2009-08-10,159.74,162.9,159.42
2009-08-11,158.28,160.21,157.84
2009-08-12,158.74,159.73,156.01
2009-08-13,157.8,160.34,157.42
2009-08-14,156.61,158.4,156.03
2009-08-17,154.38,156.54,153.48
2009-08-18,156.88,157.09,154.1
2009-08-19,155.33,157.53,153.67
2009-08-20,155.49,156.73,154.57
2009-08-21,155.56,156.59,153.59
2009-08-24,154.99,156.82,154.84
2009-08-25,154.02,155.57,153.39
2009-08-26,152.93,154.11,152.26
2009-08-27,152.2,152.84,151.01
2009-08-28,152.38,153.62,152.05
2009-08-31,151.26,152.07,150
2009-09-01,150.21,152.76,149.77
2009-09-02,149.93,150.55,149.08
2009-09-03,151.08,151.78,149.44
2009-09-04,152.5,152.73,150.87
2009-09-07,151.66,153.24,151.62
2009-09-08,152.16,152.92,151.36
2009-09-09,152.27,153.02,151.62
2009-09-10,152.85,153.12,151.88
2009-09-11,151.08,152.89,150.52
2009-09-14,150.7,150.9,149.93
2009-09-15,150.22,151.74,149.49
2009-09-16,149.93,150.58,148.66
2009-09-17,149.89,151.2,149.64
2009-09-18,148.66,150.05,148.28
2009-09-21,149.21,149.61,148.36
2009-09-22,149.22,149.42,148.51
2009-09-23,149.4,150.37,148.31
2009-09-24,146.59,149.55,146.27
2009-09-25,143.14,146.6,142.73
2009-09-28,142.32,143.16,139.8
2009-09-29,143.88,143.97,142.07
2009-09-30,143.48,144.54,142.85
2009-10-01,143.05,144.21,142.85
2009-10-02,142.79,142.92,140.87
2009-10-05,142.75,143.96,142.46
2009-10-06,141.23,143.24,140.98
2009-10-07,141.35,142.02,139.72
2009-10-08,142.21,142.55,141.01
2009-10-09,142.3,143.13,141.69
2009-10-12,141.88,143.22,141.55
2009-10-13,142.63,143.22,141.2
2009-10-14,142.78,143.85,141.76
2009-10-15,146.65,147.52,142.89
2009-10-16,148.67,149.36,147.21
2009-10-19,148.37,149.13,147.11
2009-10-20,148.49,149.41,147.52
2009-10-21,150.7,151.55,148.48
2009-10-22,151.71,151.96,150.58
2009-10-23,150.15,153.23,149.99
2009-10-26,150.29,151.19,149.16
2009-10-27,150.43,151.15,149.91
2009-10-28,148.68,150.4,148.31
2009-10-29,151.21,151.63,147.69
2009-10-30,147.72,151.72,147.73
2009-11-02,148.31,148.94,145.82
2009-11-03,146.28,148.58,146.4
2009-11-04,150.04,151.32,147.84
2009-11-05,150.49,150.6,148.6
2009-11-06,149.39,150.76,148.44
2009-11-09,150.69,151.61,149.27
2009-11-10,150.28,151.02,149.05
2009-11-11,148.66,151.16,148.59
2009-11-12,149.93,150.02,148.3
2009-11-13,149.65,150.44,149.03
2009-11-16,149.99,150.38,149.16
2009-11-17,150.14,150.22,149.39
2009-11-18,149.64,150.32,149.41
2009-11-19,148.32,149.69,147.36
2009-11-20,146.77,148.41,146.47
2009-11-23,147.76,148.23,146.35
2009-11-24,146.71,147.92,146.27
2009-11-25,145.93,147.67,145.68
2009-11-26,142.67,146.22,142.6
2009-11-27,143.02,143.48,139.33
2009-11-30,142.14,143.93,141.05
2009-12-01,144.05,144.44,141.67
2009-12-02,145.46,145.73,143.84
2009-12-03,146.1,146.85,145.27
2009-12-04,148.79,149.08,145.48
2009-12-07,147.2,148.79,146.67
2009-12-08,143.87,147.2,143.62
2009-12-09,142.87,144.35,142.04
2009-12-10,143.55,144.4,142.51
2009-12-11,144.69,145.64,143.55
2009-12-14,144.47,145.06,143.17
2009-12-15,145.74,146.06,144.39
2009-12-16,146.65,146.94,145.29
2009-12-17,145.37,146.86,144.72
2009-12-18,145.74,146.55,143.79
2009-12-21,146.31,146.48,145.47
2009-12-22,146.57,147.05,146.05
2009-12-23,146.21,146.71,145.81
2009-12-24,146.04,146.44,145.76
2009-12-25,145.9,146.41,145.58
2009-12-28,146.58,146.69,145.88
2009-12-29,146.36,147.14,145.99
2009-12-30,148.55,148.98,146.08
2009-12-31,150.51,150.68,148.3
2010-01-01,150.51,150.51,150.51
2010-01-04,149.01,150.71,148.68
2010-01-05,146.61,149.15,146.16
2010-01-06,147.94,148.47,146.03
2010-01-07,148.63,148.75,147.09
2010-01-08,148.39,149.71,147.99
2010-01-11,148.27,149.6,148.1
2010-01-12,147,148.64,146.64
2010-01-13,148.93,149.06,146.74
2010-01-14,148.7,150,148.41
2010-01-15,147.63,149.22,147.2
2010-01-18,148.16,148.9,147.56
2010-01-19,149.17,149.47,148.02
2010-01-20,148.6,149.25,147.59
2010-01-21,146.43,149.09,146.12
2010-01-22,144.8,147.21,144.67
2010-01-25,146.46,146.73,144.72
2010-01-26,144.75,147.29,144.11
2010-01-27,145.34,145.71,143.66
2010-01-28,144.93,147.21,144.67
2010-01-29,144.46,146.26,144.3
2010-02-01,144.68,144.86,143.06
2010-02-02,144.35,145.19,143.89
2010-02-03,144.61,145.28,144.25
2010-02-04,140.03,144.78,139.39
2010-02-05,139.58,141.42,138.29
2010-02-08,139.3,139.93,138.65
2010-02-09,140.68,141.25,138.82
2010-02-10,140.16,141.43,139.46
2010-02-11,140.78,141.02,139.65
2010-02-12,141.02,141.89,139.82
2010-02-15,140.86,141.39,140.74
2010-02-16,142.32,142.59,140.77
2010-02-17,142.96,143.6,142.12
2010-02-18,142.51,143.05,141
2010-02-19,141.6,142.67,140.93
2010-02-22,141.03,142.18,140.83
2010-02-23,138.94,141.67,138.76
2010-02-24,138.84,139.59,138.4
2010-02-25,136,139.23,134.99
2010-02-26,135.59,136.68,134.68
2010-03-01,133.5,135.5,132.07
2010-03-02,132.71,133.75,132.51
2010-03-03,133.55,134.01,132.78
2010-03-04,133.94,134.81,132.6
2010-03-05,136.82,137.05,133.81
2010-03-08,135.98,137.37,135.69
2010-03-09,134.91,136.07,133.97
2010-03-10,135.38,135.89,133.93
2010-03-11,136.35,136.49,134.93
2010-03-12,137.32,138.07,136.12
2010-03-15,136.23,137.94,135.84
2010-03-16,137.65,137.88,135.22
2010-03-17,138.28,139.32,137.13
2010-03-18,137.6,138.58,137.06
2010-03-19,135.9,138.08,135.66
2010-03-22,136.03,136.17,134.58
2010-03-23,136.01,136.52,135.27
2010-03-24,137.15,137.45,135.52
2010-03-25,137.34,138.11,136.68
2010-03-26,137.8,138.04,137.09
2010-03-29,138.5,139.11,137.71
2010-03-30,139.82,140.54,138.06
2010-03-31,141.88,142.02,139.8
2010-04-01,143.48,143.67,141.78
2010-04-02,143.77,143.95,142.86
2010-04-05,144.13,144.72,143.79
2010-04-06,143.14,144.41,142.09
2010-04-07,142.12,143.83,141.81
2010-04-08,142.52,142.81,140.99
2010-04-09,143.19,144.32,142.63
2010-04-12,143.23,144.51,143.2
2010-04-13,143.16,143.76,142.09
2010-04-14,144.1,144.63,143.26
2010-04-15,144.15,145.04,143.28
2010-04-16,141.78,144.09,141.37
2010-04-19,141.65,141.75,139.43
2010-04-20,143.15,143.53,141.56
2010-04-21,143.54,144.16,142.66
2010-04-22,143.84,144.17,142.46
2010-04-23,144.57,144.78,143.12
2010-04-26,145.22,145.96,144.52
2010-04-27,141.81,145.39,141.63
2010-04-28,142.9,143.51,141.75
2010-04-29,144.25,144.41,142.23
2010-04-30,143.66,145.21,143.29
2010-05-03,144.19,144.63,143.01
2010-05-04,143.08,144.9,142.63
2010-05-05,141.33,144.03,141.24
2010-05-06,133.31,142.29,130.03
2010-05-07,135.38,138.19,133.17
2010-05-10,138.47,140.56,135.84
2010-05-11,138.64,139.67,135.92
2010-05-12,138.13,139.83,137.44
2010-05-13,135.64,139.5,135.55
2010-05-14,134.13,136.05,133.24
2010-05-17,133.86,134.34,131.13
2010-05-18,132.36,134.81,131.87
2010-05-19,132.07,132.34,129.79
2010-05-20,129.3,132.73,126.78
2010-05-21,130.42,130.81,127.82
2010-05-24,130.47,131.39,129.15
2010-05-25,129.66,130.07,127.67
2010-05-26,129.56,130.57,129.1
2010-05-27,132.41,132.85,129.15
2010-05-28,131.39,133.23,130.92
2010-05-31,132.38,132.94,131.38
2010-06-01,133.33,134.47,130.83
2010-06-02,134.96,135.4,133.16
2010-06-03,135.31,136.43,134.59
2010-06-04,132.47,136.26,132.19
2010-06-07,132.56,133.84,131.13
2010-06-08,131.83,133.39,130.46
2010-06-09,132.3,133.78,131.44
2010-06-10,134.2,134.26,132.27
2010-06-11,133.26,135.14,132.72
2010-06-14,134.81,135.89,133.45
2010-06-15,135.35,135.67,133.96
2010-06-16,135.12,135.97,134.56
2010-06-17,134.82,135.49,133.57
2010-06-18,134.37,135.19,133.9
2010-06-21,134.07,136.03,134.01
2010-06-22,133.81,134.76,133.13
2010-06-23,134.46,134.97,133.73
2010-06-24,133.52,134.87,133.5
2010-06-25,134.27,134.52,133.15
2010-06-28,135.05,135.24,134.22
2010-06-29,133.25,135.13,132.85
2010-06-30,131.99,133.6,132.03
2010-07-01,132.87,133.03,131.33
2010-07-02,133.28,133.86,132.75
2010-07-05,132.74,133.66,132.41
2010-07-06,132.38,133.68,131.9
2010-07-07,133.29,133.32,131.24
2010-07-08,133.96,134.58,133.07
2010-07-09,133.51,134.64,133.25
2010-07-12,133.16,133.99,132.59
2010-07-13,134.1,134.25,132.48
2010-07-14,134.64,135.81,134.32
2010-07-15,135.21,135.58,134.02
2010-07-16,132.46,135.07,132.04
2010-07-19,132.24,133.43,131.82
2010-07-20,133.5,133.64,131.52
2010-07-21,132.02,133.72,131.62
2010-07-22,132.66,133.31,130.87
2010-07-23,134.62,135.01,132.47
2010-07-26,134.51,135.56,134.42
2010-07-27,137.01,137.08,134.48
2010-07-28,136.18,137.54,135.93
2010-07-29,135.62,136.87,135.01
2010-07-30,135.7,136.07,134.22
2010-08-02,137.4,137.66,135.55
2010-08-03,136.82,137.76,136.36
2010-08-04,137.05,137.33,135.87
2010-08-05,136.18,137.57,135.8
2010-08-06,136.27,137.12,135.51
2010-08-09,136.53,137.08,136.25
2010-08-10,135.31,136.82,134.9
2010-08-11,133.8,135.52,132.85
2010-08-12,133.75,134.75,133.02
2010-08-13,134.53,134.87,133.4
2010-08-16,133.46,134.58,133.2
2010-08-17,133.15,133.98,133.1
2010-08-18,133.3,133.75,132.47
2010-08-19,133.09,134.05,132.82
2010-08-20,133.06,133.38,132
2010-08-23,132.24,133.42,132.05
2010-08-24,129.88,132.14,128.8
2010-08-25,130.93,131.07,129.6
2010-08-26,131.19,132.04,130.86
2010-08-27,132.41,132.61,130.47
2010-08-30,130.82,133.67,130.83
2010-08-31,128.87,130.96,128.69
2010-09-01,130.54,130.94,128.81
2010-09-02,129.69,130.59,129.2
2010-09-03,130.4,131.68,129.7
2010-09-06,129.66,130.66,129.27
2010-09-07,128.79,129.6,127.93
2010-09-08,129.77,130.32,128.08
2010-09-09,129.57,129.97,128.57
2010-09-10,129.22,130.05,129.03
2010-09-13,128.92,130.11,128.8
2010-09-14,129.32,129.44,127.68
2010-09-15,133.66,134.06,128.58
2010-09-16,134.1,134.26,133.01
2010-09-17,134.05,135.03,133.71
2010-09-20,133.3,134.44,133.25
2010-09-21,132.9,133.42,132.37
2010-09-22,132.4,133.39,131.76
2010-09-23,132.2,132.77,131.85
2010-09-24,133.38,133.74,132.32
2010-09-27,133.45,133.68,132.94
2010-09-28,132.59,133.76,131.98
2010-09-29,132.01,132.92,131.86
2010-09-30,131.13,132.73,130.88
2010-10-01,131.86,132.09,131.15
2010-10-04,132.02,132.38,131.18
2010-10-05,132.17,133.02,131.91
2010-10-06,131.68,132.44,131.46
2010-10-07,130.67,131.88,130.49
2010-10-08,130.91,131,130.06
2010-10-11,130.28,131.03,129.93
2010-10-12,129.24,130.71,129
2010-10-13,129.92,130.16,129.03
2010-10-14,130.47,130.52,129.7
2010-10-15,130.18,130.72,130.04
2010-10-18,129.33,130.21,128.72
2010-10-19,128.01,129.42,127.79
2010-10-20,128.46,128.77,127.44
2010-10-21,127.7,129.22,127.52
2010-10-22,127.53,127.89,127.13
2010-10-25,127.16,127.74,126.47
2010-10-26,129.06,129.16,126.85
2010-10-27,128.74,129.59,128.55
2010-10-28,129.1,129.37,128.12
2010-10-29,128.97,129.29,128.01
2010-11-01,129.2,130.55,128.83
2010-11-02,129.27,129.66,128.99
2010-11-03,130.54,131.25,129.06
2010-11-04,131.39,131.52,130.15
2010-11-05,131.63,132.02,130.53
2010-11-08,130.92,131.61,130.57
2010-11-09,130.87,131.07,129.86
2010-11-10,132.61,133.04,130.4
2010-11-11,132.79,133.24,132.3
2010-11-12,132.98,133.57,131
2010-11-15,133.55,133.77,132.93
2010-11-16,132.3,133.77,132.14
2010-11-17,132.39,132.96,132.24
2010-11-18,133.9,134.21,132.26
2010-11-19,133.43,134.2,133.07
2010-11-22,132.92,134.19,132.64
2010-11-23,131.15,133.37,130.87
2010-11-24,131.79,132,130.88
2010-11-25,131.78,132.03,131.39
2010-11-26,131.31,132.11,131.02
2010-11-29,131.16,131.37,130.89
2010-11-30,130.25,131.26,129.36
2010-12-01,131.53,131.6,129.95
2010-12-02,130.82,131.75,130.21
2010-12-03,130.48,131.06,129.54
2010-12-06,129.9,130.61,129.56
2010-12-07,131.61,131.8,129.58
2010-12-08,132.79,133.01,131.37
2010-12-09,131.91,132.91,131.76
2010-12-10,132.64,132.67,131.97
2010-12-13,132.24,133.05,131.83
2010-12-14,132.01,132.64,131.31
2010-12-15,131.03,132.29,130.79
2010-12-16,131.28,131.64,130.9
2010-12-17,130.19,131.4,130.03
2010-12-20,129.88,130.48,129.58
2010-12-21,129.4,130.32,129.27
2010-12-22,128.49,129.71,128.36
2010-12-23,127.9,128.74,127.48
2010-12-24,127.98,128.43,127.86
2010-12-27,127.67,128.01,127.41
2010-12-28,126.76,128.03,126.14
2010-12-29,126.54,126.8,126.14
2010-12-30,125.66,126.7,125.53
2010-12-31,126.66,127.02,125.72
2011-01-03,126.46,126.57,125.79
2011-01-04,127.82,128.59,126.38
2011-01-05,129.12,129.14,127.48
2011-01-06,128.88,129.29,128.45
2011-01-07,129.12,129.43,128.31
2011-01-10,128.84,129.34,128.33
2011-01-11,129.97,130.41,128.76
2011-01-12,130.76,131.15,129.64
