Date,GBP/CHF Close,GBP/CHF High,GBP/CHF Low
2009-07-29,1.7819,1.7865,1.7595
2009-07-30,1.7944,1.8027,1.7787
2009-07-31,1.7847,1.8021,1.7803
2009-08-03,1.7939,1.8031,1.7876
2009-08-04,1.796,1.8036,1.7915
2009-08-05,1.8045,1.8091,1.7934
2009-08-06,1.7882,1.809,1.7869
2009-08-07,1.8048,1.8076,1.7791
2009-08-10,1.7874,1.8073,1.7853
2009-08-11,1.7829,1.7914,1.7805
2009-08-12,1.7768,1.785,1.7728
2009-08-13,1.773,1.7868,1.7716
2009-08-14,1.7739,1.7779,1.7677
2009-08-17,1.7616,1.7733,1.7591
2009-08-18,1.782,1.7836,1.7585
2009-08-19,1.7611,1.7828,1.7557
2009-08-20,1.7544,1.7694,1.7535
2009-08-21,1.7432,1.7569,1.7416
2009-08-24,1.7421,1.7531,1.7391
2009-08-25,1.7345,1.743,1.7314
2009-08-26,1.7352,1.7375,1.7257
2009-08-27,1.7219,1.7355,1.7156
2009-08-28,1.7267,1.7302,1.7195
2009-08-31,1.724,1.7261,1.7184
2009-09-01,1.7232,1.7297,1.7159
2009-09-02,1.7256,1.7334,1.7191
2009-09-03,1.7341,1.7364,1.7236
2009-09-04,1.7371,1.7442,1.7312
2009-09-07,1.731,1.74,1.7307
2009-09-08,1.7251,1.7376,1.7249
2009-09-09,1.7231,1.7314,1.7211
2009-09-10,1.7307,1.7402,1.7167
2009-09-11,1.7296,1.7359,1.7288
2009-09-14,1.7162,1.7292,1.7146
2009-09-15,1.7056,1.7285,1.7047
2009-09-16,1.701,1.71,1.6982
2009-09-17,1.691,1.711,1.6894
2009-09-18,1.6737,1.6924,1.672
2009-09-21,1.6736,1.6794,1.6684
2009-09-22,1.6746,1.6777,1.6678
2009-09-23,1.6785,1.6844,1.6698
2009-09-24,1.655,1.6824,1.6495
2009-09-25,1.6404,1.6501,1.6375
2009-09-28,1.6406,1.6436,1.6228
2009-09-29,1.6538,1.6609,1.639
2009-09-30,1.6565,1.6734,1.6533
2009-10-01,1.6602,1.6702,1.6524
2009-10-02,1.6475,1.6599,1.6415
2009-10-05,1.645,1.6527,1.6436
2009-10-06,1.6334,1.647,1.6292
2009-10-07,1.6485,1.6512,1.6316
2009-10-08,1.6503,1.6573,1.6444
2009-10-09,1.6351,1.6535,1.6338
2009-10-12,1.6209,1.6384,1.6156
2009-10-13,1.6262,1.629,1.6119
2009-10-14,1.6215,1.6306,1.6218
2009-10-15,1.6522,1.6563,1.6227
2009-10-16,1.6659,1.6689,1.6509
2009-10-19,1.6579,1.6679,1.6493
2009-10-20,1.6578,1.6676,1.6531
2009-10-21,1.67,1.6793,1.6575
2009-10-22,1.6701,1.6767,1.6668
2009-10-23,1.6461,1.6803,1.6419
2009-10-26,1.6606,1.6655,1.6384
2009-10-27,1.6742,1.6751,1.6583
2009-10-28,1.6808,1.6879,1.6662
2009-10-29,1.6844,1.6951,1.6787
2009-10-30,1.684,1.6947,1.6797
2009-11-02,1.6701,1.686,1.6673
2009-11-03,1.6852,1.6909,1.6667
2009-11-04,1.6823,1.6941,1.6807
2009-11-05,1.6852,1.6921,1.6775
2009-11-06,1.6898,1.6908,1.6799
2009-11-09,1.6885,1.6971,1.6841
2009-11-10,1.6864,1.6914,1.6763
2009-11-11,1.6691,1.6886,1.6689
2009-11-12,1.6876,1.6886,1.6658
2009-11-13,1.6891,1.6955,1.6854
2009-11-16,1.6962,1.7012,1.6812
2009-11-17,1.7089,1.7112,1.6942
2009-11-18,1.6911,1.7098,1.6886
2009-11-19,1.6879,1.7003,1.6858
2009-11-20,1.6784,1.6893,1.6774
2009-11-23,1.6773,1.6812,1.6723
2009-11-24,1.6724,1.6784,1.6687
2009-11-25,1.665,1.6809,1.6635
2009-11-26,1.6575,1.6698,1.6524
2009-11-27,1.6581,1.663,1.6481
2009-11-30,1.6519,1.6624,1.6469
2009-12-01,1.6609,1.6613,1.6477
2009-12-02,1.6654,1.6698,1.6559
2009-12-03,1.6561,1.668,1.6533
2009-12-04,1.6721,1.678,1.6533
2009-12-07,1.6773,1.678,1.6684
2009-12-08,1.673,1.6783,1.662
2009-12-09,1.669,1.6782,1.6615
2009-12-10,1.6699,1.6753,1.6669
2009-12-11,1.6794,1.6838,1.668
2009-12-14,1.6826,1.6838,1.6701
2009-12-15,1.6927,1.6934,1.6795
2009-12-16,1.6959,1.7016,1.6878
2009-12-17,1.6911,1.7021,1.6865
2009-12-18,1.6825,1.6934,1.679
2009-12-21,1.678,1.689,1.6729
2009-12-22,1.6742,1.6832,1.6713
2009-12-23,1.658,1.6755,1.6541
2009-12-24,1.657,1.662,1.6501
2009-12-25,1.6565,1.6579,1.653
2009-12-28,1.655,1.6568,1.6505
2009-12-29,1.6483,1.6581,1.6447
2009-12-30,1.6661,1.6705,1.6434
2009-12-31,1.673,1.6759,1.66
2010-01-01,1.673,1.673,1.673
2010-01-04,1.6577,1.6781,1.6552
2010-01-05,1.6529,1.6596,1.6468
2010-01-06,1.6462,1.6633,1.6424
2010-01-07,1.6472,1.6503,1.6406
2010-01-08,1.641,1.6609,1.6376
2010-01-11,1.6356,1.6461,1.6319
2010-01-12,1.6458,1.6472,1.6355
2010-01-13,1.6586,1.6615,1.645
2010-01-14,1.6625,1.6679,1.6553
2010-01-15,1.6693,1.6756,1.6626
2010-01-18,1.6725,1.6791,1.671
2010-01-19,1.6883,1.6941,1.6735
2010-01-20,1.7006,1.7036,1.6882
2010-01-21,1.6891,1.7017,1.6869
2010-01-22,1.6773,1.6929,1.675
2010-01-25,1.687,1.6901,1.6735
2010-01-26,1.6886,1.6975,1.6809
2010-01-27,1.6968,1.7006,1.686
2010-01-28,1.6961,1.7114,1.6948
2010-01-29,1.6966,1.7029,1.6872
2010-02-01,1.6865,1.6957,1.679
2010-02-02,1.6858,1.6901,1.6805
2010-02-03,1.6837,1.6929,1.6807
2010-02-04,1.6789,1.6868,1.6757
2010-02-05,1.6775,1.701,1.6755
2010-02-08,1.6733,1.6809,1.6682
2010-02-09,1.6714,1.6755,1.6636
2010-02-10,1.6644,1.6788,1.6625
2010-02-11,1.6804,1.6845,1.659
2010-02-12,1.6876,1.6954,1.6782
2010-02-15,1.6871,1.691,1.6845
2010-02-16,1.6832,1.6892,1.6783
2010-02-17,1.6896,1.6931,1.6803
2010-02-18,1.6827,1.692,1.681
2010-02-19,1.6649,1.6842,1.6647
2010-02-22,1.666,1.6717,1.6614
2010-02-23,1.6706,1.6737,1.6591
2010-02-24,1.6642,1.673,1.661
2010-02-25,1.6478,1.6684,1.6461
2010-02-26,1.638,1.6501,1.6317
2010-03-01,1.6178,1.6311,1.5989
2010-03-02,1.6088,1.6228,1.6077
2010-03-03,1.6124,1.6165,1.6074
2010-03-04,1.618,1.6225,1.6103
2010-03-05,1.6262,1.6292,1.6167
2010-03-08,1.6166,1.6266,1.6125
2010-03-09,1.6115,1.6173,1.6079
2010-03-10,1.6021,1.6136,1.6005
2010-03-11,1.6093,1.612,1.6017
2010-03-12,1.6069,1.612,1.6037
2010-03-15,1.5986,1.6094,1.5918
2010-03-16,1.6071,1.6096,1.5909
2010-03-17,1.6152,1.6209,1.6023
2010-03-18,1.6118,1.6219,1.6081
2010-03-19,1.5918,1.6134,1.5905
2010-03-22,1.5972,1.5989,1.5853
2010-03-23,1.5901,1.6019,1.5869
2010-03-24,1.5965,1.6028,1.5868
2010-03-25,1.5907,1.6044,1.5893
2010-03-26,1.5864,1.5956,1.583
2010-03-29,1.5911,1.5959,1.5839
2010-03-30,1.6064,1.6115,1.5912
2010-03-31,1.5995,1.6123,1.593
2010-04-01,1.6108,1.6218,1.5951
2010-04-02,1.616,1.6165,1.6098
2010-04-05,1.6234,1.6249,1.6162
2010-04-06,1.632,1.6338,1.6165
2010-04-07,1.6365,1.6379,1.6241
2010-04-08,1.6387,1.6404,1.6308
2010-04-09,1.6376,1.6514,1.6371
2010-04-12,1.6284,1.6392,1.6271
2010-04-13,1.6213,1.6331,1.6206
2010-04-14,1.6262,1.63,1.6187
2010-04-15,1.6366,1.6392,1.626
2010-04-16,1.6323,1.6391,1.6288
2010-04-19,1.6299,1.6322,1.6211
2010-04-20,1.6411,1.6425,1.6289
2010-04-21,1.6483,1.65,1.64
2010-04-22,1.6558,1.6601,1.6474
2010-04-23,1.6492,1.6642,1.6458
2010-04-26,1.66,1.6672,1.6499
2010-04-27,1.6574,1.6593,1.6508
2010-04-28,1.6485,1.6604,1.6455
2010-04-29,1.6607,1.6617,1.6425
2010-04-30,1.6456,1.664,1.6428
2010-05-03,1.6545,1.6578,1.6461
2010-05-04,1.6689,1.6722,1.652
2010-05-05,1.6864,1.6883,1.6701
2010-05-06,1.6474,1.692,1.6441
2010-05-07,1.6416,1.6657,1.6095
2010-05-10,1.6497,1.6635,1.6285
2010-05-11,1.6576,1.6624,1.6358
2010-05-12,1.647,1.6693,1.642
2010-05-13,1.6328,1.6546,1.6302
2010-05-14,1.6441,1.6472,1.626
2010-05-17,1.6367,1.6477,1.6294
2010-05-18,1.6437,1.6476,1.6297
2010-05-19,1.659,1.6655,1.6347
2010-05-20,1.6554,1.6655,1.6386
2010-05-21,1.664,1.666,1.6467
2010-05-24,1.6722,1.6772,1.6618
2010-05-25,1.6658,1.6759,1.6592
2010-05-26,1.6703,1.6748,1.6588
2010-05-27,1.6806,1.6832,1.6652
2010-05-28,1.6758,1.6837,1.669
2010-05-31,1.6788,1.6814,1.67
2010-06-01,1.6951,1.705,1.671
2010-06-02,1.6908,1.7074,1.6866
2010-06-03,1.6899,1.6994,1.6845
2010-06-04,1.6808,1.6926,1.6734
2010-06-07,1.6822,1.6915,1.6758
2010-06-08,1.6638,1.6894,1.6533
2010-06-09,1.6673,1.6716,1.6626
2010-06-10,1.6807,1.6841,1.6657
2010-06-11,1.6721,1.6859,1.6691
2010-06-14,1.6842,1.6866,1.6683
2010-06-15,1.6768,1.6921,1.6736
2010-06-16,1.6699,1.6789,1.6683
2010-06-17,1.648,1.6666,1.6432
2010-06-18,1.6424,1.6386,1.6424
2010-06-21,1.6414,1.651,1.6372
2010-06-22,1.6397,1.6441,1.6301
2010-06-23,1.6511,1.658,1.6399
2010-06-24,1.645,1.6582,1.6441
2010-06-25,1.6423,1.6488,1.6375
2010-06-28,1.642,1.6469,1.6298
2010-06-29,1.6276,1.6438,1.6273
2010-06-30,1.6096,1.6331,1.6099
2010-07-01,1.6069,1.6295,1.595
2010-07-02,1.6181,1.6251,1.6056
2010-07-05,1.6112,1.6184,1.6057
2010-07-06,1.6025,1.6174,1.6034
2010-07-07,1.5983,1.6086,1.5973
2010-07-08,1.5896,1.6036,1.5883
2010-07-09,1.59,1.6058,1.5891
2010-07-12,1.5928,1.6052,1.5835
2010-07-13,1.5991,1.6055,1.5908
2010-07-14,1.6063,1.6169,1.6001
2010-07-15,1.6085,1.611,1.5986
2010-07-16,1.6096,1.6133,1.6004
2010-07-19,1.6079,1.6108,1.599
2010-07-20,1.608,1.6091,1.5923
2010-07-21,1.5923,1.6112,1.5921
2010-07-22,1.592,1.5958,1.5854
2010-07-23,1.6239,1.6271,1.5917
2010-07-26,1.6227,1.6346,1.619
2010-07-27,1.652,1.6538,1.6232
2010-07-28,1.6463,1.656,1.6458
2010-07-29,1.6254,1.6503,1.6192
2010-07-30,1.6331,1.6392,1.6182
2010-08-02,1.6516,1.6567,1.6331
2010-08-03,1.6568,1.6582,1.6471
2010-08-04,1.6731,1.6749,1.6552
2010-08-05,1.6621,1.6765,1.6569
2010-08-06,1.6559,1.6694,1.6514
2010-08-09,1.6675,1.6711,1.6547
2010-08-10,1.6609,1.6693,1.6584
2010-08-11,1.6588,1.6679,1.6479
2010-08-12,1.6351,1.6629,1.6307
2010-08-13,1.6405,1.6479,1.6352
2010-08-16,1.627,1.6406,1.6145
2010-08-17,1.6256,1.6355,1.622
2010-08-18,1.6251,1.6334,1.6137
2010-08-19,1.6084,1.628,1.6045
2010-08-20,1.6072,1.6116,1.6016
2010-08-23,1.6149,1.6167,1.6055
2010-08-24,1.5898,1.6153,1.5901
2010-08-25,1.5916,1.5929,1.5831
2010-08-26,1.5894,1.607,1.5895
2010-08-27,1.5975,1.5983,1.5836
2010-08-30,1.5866,1.6034,1.5839
2010-08-31,1.5565,1.5875,1.5554
2010-09-01,1.5697,1.5736,1.5518
2010-09-02,1.5595,1.5724,1.5535
2010-09-03,1.5717,1.5812,1.5578
2010-09-06,1.5596,1.5755,1.5569
2010-09-07,1.5519,1.5594,1.5427
2010-09-08,1.565,1.5692,1.5504
2010-09-09,1.5675,1.5704,1.5556
2010-09-10,1.5649,1.5855,1.5613
2010-09-13,1.5531,1.5742,1.5528
2010-09-14,1.5481,1.5571,1.5381
2010-09-15,1.5667,1.5709,1.5438
2010-09-16,1.5856,1.5879,1.5585
2010-09-17,1.5772,1.6003,1.577
2010-09-20,1.5631,1.5856,1.5615
2010-09-21,1.5563,1.5697,1.5536
2010-09-22,1.545,1.5641,1.5401
2010-09-23,1.5455,1.551,1.5394
2010-09-24,1.5583,1.5607,1.537
2010-09-27,1.5605,1.5632,1.5552
2010-09-28,1.5428,1.5661,1.5388
2010-09-29,1.541,1.5514,1.5395
2010-09-30,1.543,1.552,1.536
2010-10-01,1.5432,1.5521,1.5395
2010-10-04,1.5387,1.5468,1.5338
2010-10-05,1.5357,1.5406,1.5308
2010-10-06,1.526,1.5428,1.5257
2010-10-07,1.534,1.5434,1.5191
2010-10-08,1.5367,1.5382,1.5271
2010-10-11,1.5302,1.538,1.5299
2010-10-12,1.5112,1.5421,1.5097
2010-10-13,1.5241,1.5269,1.5098
2010-10-14,1.5249,1.5278,1.5165
2010-10-15,1.5332,1.5374,1.5253
2010-10-18,1.5238,1.5356,1.5168
2010-10-19,1.5236,1.5342,1.5151
2010-10-20,1.5238,1.527,1.5129
2010-10-21,1.5193,1.5295,1.5143
2010-10-22,1.5339,1.5365,1.5201
2010-10-25,1.5271,1.5348,1.5225
2010-10-26,1.5614,1.5646,1.5265
2010-10-27,1.5612,1.569,1.5566
2010-10-28,1.5662,1.5737,1.5544
2010-10-29,1.5775,1.5795,1.5665
2010-11-01,1.592,1.5967,1.5757
2010-11-02,1.569,1.5938,1.5631
2010-11-03,1.529,1.5833,1.567
2010-11-04,1.5621,1.575,1.5565
2010-11-05,1.5565,1.5629,1.5461
2010-11-08,1.5578,1.5616,1.5507
2010-11-09,1.5472,1.5607,1.5422
2010-11-10,1.565,1.5698,1.546
2010-11-11,1.5703,1.5783,1.5608
2010-11-12,1.5824,1.5831,1.5569
2010-11-15,1.5814,1.5869,1.5737
2010-11-16,1.5818,1.5828,1.5722
2010-11-17,1.5774,1.5862,1.574
2010-11-18,1.5977,1.6006,1.5725
2010-11-19,1.5872,1.5991,1.5876
2010-11-22,1.5798,1.5925,1.5748
2010-11-23,1.5719,1.5798,1.5692
2010-11-24,1.5706,1.5763,1.5635
2010-11-25,1.5754,1.5793,1.5695
2010-11-26,1.564,1.5781,1.5631
2010-11-29,1.5569,1.5658,1.5543
2010-11-30,1.5613,1.5625,1.5452
2010-12-01,1.5667,1.5735,1.5595
2010-12-02,1.5479,1.5702,1.5422
2010-12-03,1.5372,1.5563,1.532
2010-12-06,1.5427,1.5478,1.5322
2010-12-07,1.5558,1.5573,1.5406
2010-12-08,1.5588,1.5622,1.5472
2010-12-09,1.5496,1.5593,1.5475
2010-12-10,1.5507,1.556,1.5477
2010-12-13,1.5352,1.5559,1.53
2010-12-14,1.5137,1.5383,1.5111
2010-12-15,1.5036,1.517,1.4982
2010-12-16,1.5077,1.5171,1.503
2010-12-17,1.5051,1.5085,1.4917
2010-12-20,1.4965,1.5065,1.4944
2010-12-21,1.4824,1.4989,1.4811
2010-12-22,1.4645,1.4833,1.4626
2010-12-23,1.479,1.4876,1.4621
2010-12-24,1.485,1.4885,1.4747
2010-12-27,1.4794,1.4893,1.4781
2010-12-28,1.4643,1.4821,1.4566
2010-12-29,1.4655,1.4716,1.4607
2010-12-30,1.4426,1.4665,1.4402
2010-12-31,1.4569,1.4635,1.442
2011-01-03,1.4448,1.456,1.4442
2011-01-04,1.4783,1.4828,1.4452
2011-01-05,1.4974,1.4993,1.4755
2011-01-06,1.493,1.5054,1.4896
2011-01-07,1.504,1.5046,1.4843
2011-01-10,1.5064,1.5106,1.493
2011-01-11,1.5203,1.5254,1.5043
2011-01-12,1.5241,1.5303,1.5127
2011-01-13,1.5266,1.5371,1.5222
2011-01-14,1.5299,1.5352,1.5204
2011-01-17,1.5331,1.54,1.527
2011-01-18,1.5373,1.5428,1.5248
2011-01-19,1.5267,1.5419,1.5232
2011-01-20,1.5379,1.5401,1.5193
2011-01-21,1.5341,1.5406,1.5277
2011-01-24,1.5176,1.5407,1.5149
2011-01-25,1.4899,1.5182,1.4863
2011-01-26,1.499,1.5023,1.4871
2011-01-27,1.506,1.5105,1.4963
2011-01-28,1.4943,1.5071,1.489
2011-01-31,1.5109,1.5134,1.4901
2011-02-01,1.51,1.5217,1.5075
2011-02-02,1.5219,1.5257,1.5085
2011-02-03,1.5265,1.5374,1.5211
2011-02-04,1.5365,1.541,1.5256
2011-02-07,1.5397,1.5498,1.5361
2011-02-08,1.5474,1.5492,1.5332
2011-02-09,1.5419,1.5535,1.5397
2011-02-10,1.5604,1.5616,1.5411
2011-02-11,1.5573,1.562,1.5525
2011-02-14,1.5549,1.5653,1.5504
2011-02-15,1.5591,1.5692,1.5518
2011-02-16,1.5438,1.561,1.5382
2011-02-17,1.5354,1.5464,1.5325
2011-02-18,1.5361,1.5462,1.5341
2011-02-21,1.5352,1.5399,1.5333
2011-02-22,1.5142,1.5376,1.5118
2011-02-23,1.5127,1.5259,1.5093
2011-02-24,1.4949,1.5132,1.4894
2011-02-25,1.4941,1.4989,1.4901
2011-02-28,1.5102,1.5123,1.491
2011-03-01,1.5113,1.5198,1.5102
2011-03-02,1.5085,1.5117,1.5028
2011-03-03,1.5162,1.5182,1.5038
2011-03-04,1.5065,1.5189,1.5025
2011-03-07,1.501,1.5119,1.4983
2011-03-08,1.5112,1.514,1.5003
2011-03-09,1.5063,1.5176,1.5008
2011-03-10,1.4959,1.5125,1.4937
2011-03-11,1.4939,1.4995,1.4857
2011-03-14,1.4951,1.4978,1.4882
2011-03-15,1.4739,1.4963,1.4689
2011-03-16,1.4551,1.4808,1.4517
2011-03-17,1.4505,1.4585,1.4355
2011-03-18,1.4636,1.4676,1.4488
2011-03-21,1.4763,1.4773,1.4632
2011-03-22,1.4792,1.483,1.4696
2011-03-23,1.4757,1.4804,1.4629
2011-03-24,1.4632,1.4797,1.4589
2011-03-25,1.4752,1.4755,1.4621
2011-03-28,1.4672,1.4778,1.4641
2011-03-29,1.4728,1.4748,1.4639
2011-03-30,1.4766,1.4875,1.4732
2011-03-31,1.4714,1.4808,1.4627
2011-04-01,1.4892,1.4947,1.4727
2011-04-04,1.4885,1.4952,1.4835
2011-04-05,1.5064,1.5081,1.4853
2011-04-06,1.5003,1.5173,1.4894
2011-04-07,1.4948,1.5005,1.4921
2011-04-08,1.4876,1.5031,1.4867
2011-04-11,1.4816,1.4954,1.4802
2011-04-12,1.4568,1.4834,1.4545
2011-04-13,1.458,1.463,1.4544
2011-04-14,1.4574,1.4617,1.454
2011-04-15,1.4544,1.463,1.4551
2011-04-18,1.4574,1.4622,1.4519
2011-04-19,1.4672,1.4708,1.454
2011-04-20,1.4572,1.4697,1.4562
2011-04-21,1.4628,1.464,1.4548
2011-04-22,1.4616,1.4681,1.4609
2011-04-25,1.4525,1.464,1.4507
2011-04-26,1.4441,1.4566,1.4426
2011-04-27,1.4531,1.4598,1.4311
2011-04-28,1.4534,1.4584,1.4505
2011-04-29,1.4454,1.4552,1.4405
2011-05-02,1.4406,1.4558,1.4408
2011-05-03,1.4195,1.4426,1.4186
2011-05-04,1.4212,1.4267,1.4158
2011-05-05,1.4259,1.4306,1.4109
2011-05-06,1.4375,1.4409,1.4237
2011-05-09,1.4286,1.4372,1.4268
2011-05-10,1.4399,1.4407,1.429
2011-05-11,1.4503,1.4552,1.4373
2011-05-12,1.4391,1.452,1.4377
2011-05-13,1.4443,1.4465,1.4341
2011-05-16,1.4312,1.4466,1.4288
2011-05-17,1.431,1.4467,1.4306
2011-05-18,1.4244,1.4346,1.4177
2011-05-19,1.4283,1.4358,1.4189
2011-05-20,1.4274,1.4364,1.4185
2011-05-23,1.4219,1.4286,1.4201
2011-05-24,1.4228,1.4294,1.4191
2011-05-25,1.4202,1.4259,1.4169
2011-05-26,1.4195,1.424,1.4147
2011-05-27,1.4047,1.4195,1.4033
2011-05-30,1.4036,1.4052,1.3983
2011-05-31,1.4026,1.412,1.3991
2011-06-01,1.3771,1.4066,1.3746
2011-06-02,1.3778,1.3839,1.3734
2011-06-03,1.3731,1.3811,1.3619
2011-06-06,1.3676,1.3753,1.3673
2011-06-07,1.375,1.3802,1.3641
2011-06-08,1.3711,1.3771,1.3666
2011-06-09,1.3764,1.3822,1.3708
2011-06-10,1.3675,1.3781,1.3646
2011-06-13,1.3707,1.374,1.3618
2011-06-14,1.3834,1.3866,1.3669
2011-06-15,1.3793,1.392,1.3782
2011-06-16,1.3706,1.3845,1.3648
2011-06-17,1.3718,1.3747,1.3645
2011-06-20,1.3711,1.3743,1.3627
2011-06-21,1.3654,1.371,1.364
2011-06-22,1.3483,1.3697,1.346
2011-06-23,1.3397,1.3524,1.3359
2011-06-24,1.3373,1.3438,1.3356
2011-06-27,1.3358,1.3378,1.3293
2011-06-28,1.3301,1.3357,1.3264
2011-06-29,1.3404,1.3424,1.3268
2011-06-30,1.3495,1.3547,1.3322
2011-07-01,1.3632,1.3654,1.3484
2011-07-04,1.3634,1.3701,1.36
2011-07-05,1.3501,1.3652,1.3479
2011-07-06,1.3427,1.3518,1.3361
2011-07-07,1.348,1.3567,1.3388
2011-07-08,1.3426,1.3584,1.3402
2011-07-11,1.3287,1.3439,1.3254
2011-07-12,1.3218,1.3324,1.3156
2011-07-13,1.3167,1.3275,1.3164
2011-07-14,1.3178,1.3215,1.3077
2011-07-15,1.311,1.3202,1.311
2011-07-18,1.3116,1.3166,1.3049
2011-07-19,1.3286,1.3337,1.3106
2011-07-20,1.3239,1.3303,1.3202
2011-07-21,1.331,1.3374,1.3236
2011-07-22,1.3326,1.3439,1.328
2011-07-25,1.3124,1.3284,1.306
2011-07-26,1.3147,1.3186,1.3072
2011-07-27,1.31,1.3193,1.3075
2011-07-28,1.3098,1.3152,1.3042
2011-07-29,1.2936,1.3133,1.2902
2011-08-01,1.2766,1.3088,1.2589
2011-08-02,1.2474,1.2807,1.2441
2011-08-03,1.2617,1.2762,1.2411
2011-08-04,1.2475,1.2758,1.2459
2011-08-05,1.2519,1.26,1.2384
2011-08-08,1.2343,1.2574,1.2247
2011-08-09,1.1682,1.2435,1.1502
2011-08-10,1.1733,1.192,1.1677
2011-08-11,1.237,1.2446,1.1685
2011-08-12,1.2635,1.2676,1.2215
2011-08-15,1.2852,1.303,1.2742
2011-08-16,1.3067,1.3086,1.2695
2011-08-17,1.3053,1.3215,1.2807
2011-08-18,1.3092,1.3202,1.2931
2011-08-19,1.2961,1.3119,1.2961
2011-08-22,1.3012,1.3031,1.2914
2011-08-23,1.3061,1.307,1.2975
2011-08-24,1.3019,1.3099,1.2938
2011-08-25,1.2917,1.3052,1.2912
2011-08-26,1.3194,1.3237,1.2869
2011-08-29,1.3388,1.3533,1.3187
2011-08-30,1.3369,1.3439,1.328
2011-08-31,1.3094,1.3386,1.3036
2011-09-01,1.2848,1.313,1.2826
2011-09-02,1.2812,1.2882,1.2524
2011-09-05,1.2646,1.2794,1.258
2011-09-06,1.3731,1.3821,1.2609
2011-09-07,1.3718,1.3757,1.3674
2011-09-08,1.3962,1.3993,1.3686
2011-09-09,1.4018,1.4076,1.3891
2011-09-12,1.3989,1.4124,1.3954
2011-09-13,1.3883,1.4008,1.3866
2011-09-14,1.381,1.3928,1.3785
2011-09-15,1.3737,1.3865,1.3709
2011-09-16,1.3835,1.3863,1.3737
2011-09-19,1.3843,1.3927,1.3832
2011-09-20,1.3972,1.4015,1.3826
2011-09-21,1.3931,1.4105,1.3919
2011-09-22,1.3936,1.4147,1.3889
2011-09-23,1.3997,1.4007,1.3909
2011-09-26,1.4047,1.4125,1.3996
2011-09-27,1.4013,1.4075,1.3999
2011-09-28,1.4004,1.4074,1.3975
2011-09-29,1.4,1.4061,1.3983
2011-09-30,1.4128,1.417,1.4003
2011-10-03,1.421,1.4221,1.409
2011-10-04,1.4196,1.4239,1.4132
2011-10-05,1.4285,1.43,1.4189
2011-10-06,1.4209,1.4373,1.4121
2011-10-07,1.44,1.4426,1.4189
2011-10-10,1.4158,1.4414,1.4125
2011-10-11,1.4135,1.4278,1.4118
2011-10-12,1.4094,1.4199,1.4061
2011-10-13,1.4147,1.4196,1.4056
2011-10-14,1.4113,1.4177,1.4094
2011-10-17,1.4153,1.4175,1.4051
2011-10-18,1.4108,1.4201,1.4104
2011-10-19,1.4236,1.4261,1.4104
2011-10-20,1.411,1.4275,1.4061
2011-10-21,1.4071,1.4191,1.4001
2011-10-24,1.4075,1.4147,1.4063
2011-10-25,1.4059,1.4131,1.4024
2011-10-26,1.4063,1.4098,1.3963
2011-10-27,1.3851,1.4083,1.381
2011-10-28,1.3895,1.3932,1.3838
2011-10-31,1.4112,1.4135,1.3892
2011-11-01,1.4146,1.4271,1.4097
2011-11-02,1.4094,1.4179,1.4069
2011-11-03,1.4074,1.4191,1.4044
2011-11-04,1.4201,1.4246,1.4073
2011-11-07,1.4458,1.4472,1.4251
2011-11-08,1.4408,1.4554,1.4373
2011-11-09,1.4472,1.4499,1.4385
2011-11-10,1.4431,1.4562,1.4392
2011-11-11,1.4484,1.4498,1.4389
2011-11-14,1.4422,1.4481,1.4379
2011-11-15,1.448,1.456,1.4441
2011-11-16,1.4449,1.4542,1.4424
2011-11-17,1.4504,1.4537,1.4448
2011-11-18,1.4483,1.4527,1.4407
2011-11-21,1.4345,1.4491,1.4321
2011-11-22,1.4292,1.436,1.4258
2011-11-23,1.4275,1.4323,1.4228
2011-11-24,1.4237,1.4306,1.4233
2011-11-25,1.4354,1.4454,1.4241
2011-11-28,1.4312,1.44,1.4287
2011-11-29,1.4356,1.441,1.4271
2011-11-30,1.4328,1.4419,1.4278
2011-12-01,1.4366,1.4419,1.4261
2011-12-02,1.4355,1.4402,1.4325
2011-12-05,1.4402,1.4432,1.4362
2011-12-06,1.444,1.451,1.4402
2011-12-07,1.4506,1.4551,1.4412
2011-12-08,1.448,1.455,1.4464
2011-12-09,1.4471,1.4493,1.4418
2011-12-12,1.4601,1.4622,1.442
2011-12-13,1.464,1.4665,1.4573
2011-12-14,1.473,1.4748,1.4607
2011-12-15,1.4581,1.4757,1.455
2011-12-16,1.4531,1.4603,1.4524
2011-12-19,1.452,1.4554,1.4482
2011-12-20,1.4578,1.4598,1.4525
2011-12-21,1.4663,1.4716,1.4543
2011-12-22,1.4664,1.4736,1.4621
2011-12-23,1.4614,1.4697,1.4612
2011-12-26,1.4627,1.466,1.4595
2011-12-27,1.4637,1.4673,1.4605
2011-12-28,1.4558,1.4658,1.4548
2011-12-29,1.4481,1.4598,1.4476
2011-12-30,1.4576,1.4591,1.4488
2012-01-02,1.4569,1.4624,1.4517
2012-01-03,1.458,1.4621,1.4525
2012-01-04,1.4699,1.4745,1.4579
2012-01-05,1.4758,1.4766,1.4692
2012-01-06,1.4735,1.4798,1.4717
2012-01-09,1.4676,1.4782,1.4672
2012-01-10,1.4683,1.4718,1.4648
2012-01-11,1.4623,1.4716,1.462
2012-01-12,1.4471,1.4625,1.4444
2012-01-13,1.4584,1.4608,1.4444
2012-01-16,1.4624,1.4642,1.4578
