Date,GBP/USD Close,GBP/USD High,GBP/USD Low
2011-06-13,1.638,1.6384,1.6214
2011-06-14,1.6369,1.6441,1.6354
2011-06-15,1.6169,1.6384,1.6166
2011-06-16,1.6138,1.6227,1.6076
2011-06-17,1.6165,1.6195,1.6092
2011-06-20,1.6199,1.6235,1.6107
2011-06-21,1.6239,1.6253,1.6165
2011-06-22,1.6068,1.6261,1.6067
2011-06-23,1.5991,1.607,1.5937
2011-06-24,1.5969,1.6046,1.5949
2011-06-27,1.598,1.6011,1.5912
2011-06-28,1.5985,1.6044,1.591
2011-06-29,1.6059,1.6074,1.5968
2011-06-30,1.6058,1.6117,1.5971
2011-07-01,1.6072,1.6095,1.5987
2011-07-04,1.6088,1.614,1.6051
2011-07-05,1.6057,1.6128,1.5989
2011-07-06,1.5989,1.609,1.5946
2011-07-07,1.5963,1.6017,1.5945
2011-07-08,1.6039,1.6077,1.593
2011-07-11,1.5902,1.6041,1.588
2011-07-12,1.5912,1.5948,1.578
2011-07-13,1.6104,1.612,1.5909
2011-07-14,1.6134,1.6191,1.6092
2011-07-15,1.613,1.6174,1.6075
2011-07-18,1.6038,1.6131,1.6003
2011-07-19,1.6116,1.6176,1.604
2011-07-20,1.6163,1.6167,1.6067
2011-07-21,1.6297,1.6323,1.612
2011-07-22,1.6299,1.6327,1.6263
2011-07-25,1.6296,1.6331,1.626
2011-07-26,1.6411,1.6428,1.6264
2011-07-27,1.6331,1.6439,1.631
2011-07-28,1.6339,1.6364,1.6293
2011-07-29,1.6427,1.647,1.6259
2011-08-01,1.6305,1.6475,1.6236
2011-08-02,1.631,1.6328,1.6222
2011-08-03,1.6423,1.643,1.6249
2011-08-04,1.6262,1.6439,1.6255
2011-08-05,1.6358,1.6396,1.6227
2011-08-08,1.635,1.6471,1.6295
2011-08-09,1.6282,1.641,1.6174
2011-08-10,1.613,1.633,1.6121
2011-08-11,1.6232,1.6236,1.6109
2011-08-12,1.6276,1.6312,1.6165
2011-08-15,1.6383,1.6409,1.6255
2011-08-16,1.6471,1.6476,1.6321
2011-08-17,1.6549,1.659,1.6353
2011-08-18,1.6503,1.6553,1.6419
2011-08-19,1.6478,1.6618,1.6442
2011-08-22,1.6472,1.652,1.6434
2011-08-23,1.6505,1.657,1.6452
2011-08-24,1.6381,1.6533,1.6363
2011-08-25,1.6286,1.6397,1.626
2011-08-26,1.6349,1.6362,1.6207
2011-08-29,1.6404,1.6455,1.6325
2011-08-30,1.6316,1.6419,1.6253
2011-08-31,1.6246,1.6333,1.6237
2011-09-01,1.6174,1.6257,1.613
2011-09-02,1.6222,1.6253,1.6171
2011-09-05,1.6096,1.6186,1.606
2011-09-06,1.594,1.618,1.5923
2011-09-07,1.5974,1.6039,1.5919
2011-09-08,1.5967,1.6083,1.5912
2011-09-09,1.5873,1.599,1.5842
2011-09-12,1.5827,1.5885,1.5777
2011-09-13,1.5791,1.5869,1.5761
2011-09-14,1.5787,1.5813,1.5704
2011-09-15,1.5797,1.5868,1.5729
2011-09-16,1.5789,1.5841,1.5742
2011-09-19,1.5715,1.5754,1.5628
2011-09-20,1.5725,1.574,1.5653
2011-09-21,1.5522,1.5742,1.5514
2011-09-22,1.5345,1.5516,1.5325
2011-09-23,1.5476,1.5487,1.5336
2011-09-26,1.555,1.557,1.5431
2011-09-27,1.5631,1.5705,1.5525
2011-09-28,1.5581,1.5677,1.5572
2011-09-29,1.5602,1.5715,1.5541
2011-09-30,1.5591,1.5665,1.553
2011-10-03,1.547,1.5587,1.5442
2011-10-04,1.5467,1.5483,1.5339
2011-10-05,1.5455,1.5492,1.5393
2011-10-06,1.5449,1.5501,1.527
2011-10-07,1.5555,1.5644,1.5421
2011-10-10,1.5665,1.5688,1.5526
2011-10-11,1.5608,1.5663,1.5579
2011-10-12,1.5772,1.5797,1.5541
2011-10-13,1.5766,1.5782,1.5665
2011-10-14,1.5806,1.5851,1.5719
2011-10-17,1.5753,1.5848,1.5728
2011-10-18,1.574,1.5821,1.5629
2011-10-19,1.577,1.5847,1.5697
2011-10-20,1.5799,1.5803,1.5679
2011-10-21,1.5944,1.5961,1.5752
2011-10-24,1.5979,1.6008,1.5898
2011-10-25,1.6004,1.6037,1.5955
2011-10-26,1.5967,1.6041,1.589
2011-10-27,1.6081,1.614,1.5952
2011-10-28,1.6124,1.6152,1.6069
2011-10-31,1.6081,1.6165,1.5964
2011-11-01,1.5931,1.6093,1.5889
2011-11-02,1.5946,1.6046,1.5915
2011-11-03,1.6042,1.606,1.5875
2011-11-04,1.603,1.6063,1.5943
2011-11-07,1.6048,1.6078,1.5978
2011-11-08,1.6103,1.6129,1.6033
2011-11-09,1.5922,1.6119,1.5903
2011-11-10,1.5921,1.5984,1.5866
2011-11-11,1.6065,1.6092,1.5893
2011-11-14,1.5911,1.609,1.5879
2011-11-15,1.5827,1.5931,1.5797
2011-11-16,1.5748,1.5827,1.5734
2011-11-17,1.5747,1.5811,1.5689
2011-11-18,1.5786,1.5888,1.5737
2011-11-21,1.5656,1.5796,1.561
2011-11-22,1.5632,1.5691,1.5581
2011-11-23,1.5534,1.5654,1.5492
2011-11-24,1.5487,1.5565,1.5482
2011-11-25,1.5448,1.5518,1.5421
2011-11-28,1.549,1.5593,1.5456
2011-11-29,1.5608,1.5656,1.5466
2011-11-30,1.5701,1.5779,1.5524
2011-12-01,1.5684,1.5755,1.5635
2011-12-02,1.5598,1.5722,1.5575
2011-12-05,1.5638,1.5714,1.5586
2011-12-06,1.5596,1.5664,1.5559
2011-12-07,1.5708,1.5722,1.5593
2011-12-08,1.563,1.577,1.5609
2011-12-09,1.566,1.5734,1.5583
2011-12-12,1.5579,1.5657,1.5534
2011-12-13,1.5468,1.5628,1.545
2011-12-14,1.5467,1.553,1.5407
2011-12-15,1.551,1.5529,1.5432
2011-12-16,1.552,1.5556,1.5481
2011-12-19,1.5497,1.5544,1.5463
2011-12-20,1.5659,1.5701,1.5493
2011-12-21,1.5676,1.5773,1.5646
2011-12-22,1.5679,1.5727,1.5648
2011-12-23,1.5592,1.5707,1.5591
2011-12-26,1.5629,1.5645,1.5589
2011-12-27,1.5668,1.5679,1.5594
2011-12-28,1.545,1.569,1.5444
2011-12-29,1.5416,1.5475,1.536
2011-12-30,1.553,1.5571,1.54
2012-01-02,1.5495,1.5545,1.5467
2012-01-03,1.5643,1.5669,1.5504
2012-01-04,1.5623,1.5668,1.5579
2012-01-05,1.5484,1.5629,1.5465
2012-01-06,1.5424,1.5526,1.5374
2012-01-09,1.5461,1.5469,1.5394
2012-01-10,1.5479,1.55,1.5445
2012-01-11,1.5327,1.549,1.5308
2012-01-12,1.5335,1.5367,1.5277
2012-01-13,1.532,1.5408,1.5233
2012-01-16,1.5332,1.5352,1.5276
2012-01-17,1.5322,1.5404,1.5308
2012-01-18,1.5428,1.5438,1.5326
2012-01-19,1.5485,1.5487,1.5413
2012-01-20,1.5554,1.5556,1.5448
2012-01-23,1.5573,1.5602,1.5515
2012-01-24,1.5612,1.5616,1.5531
2012-01-25,1.5666,1.5678,1.5531
2012-01-26,1.5688,1.5734,1.5648
2012-01-27,1.5732,1.5739,1.5639
2012-01-30,1.5686,1.573,1.5652
2012-01-31,1.5759,1.5795,1.5696
2012-02-01,1.5826,1.5882,1.5704
2012-02-02,1.5807,1.5858,1.5792
2012-02-03,1.5809,1.586,1.5749
2012-02-06,1.5825,1.5838,1.5728
2012-02-07,1.5894,1.5903,1.5786
2012-02-08,1.582,1.5928,1.5794
2012-02-09,1.5817,1.5884,1.579
2012-02-10,1.5735,1.5849,1.5728
2012-02-13,1.5769,1.5827,1.5757
2012-02-14,1.5683,1.577,1.5642
2012-02-15,1.5699,1.5735,1.5668
2012-02-16,1.581,1.5816,1.5654
2012-02-17,1.5837,1.5862,1.5786
2012-02-20,1.5845,1.588,1.5833
2012-02-21,1.5783,1.5865,1.577
2012-02-22,1.5672,1.5813,1.5647
2012-02-23,1.5732,1.5739,1.5648
2012-02-24,1.5893,1.5894,1.5719
2012-02-27,1.5821,1.5901,1.5808
2012-02-28,1.5896,1.59,1.5798
2012-02-29,1.5917,1.599,1.5896
2012-03-01,1.5945,1.5975,1.5895
2012-03-02,1.5838,1.5966,1.5822
2012-03-05,1.5864,1.5876,1.5784
2012-03-06,1.5716,1.5882,1.5694
2012-03-07,1.5736,1.5758,1.5696
2012-03-08,1.582,1.5833,1.5722
2012-03-09,1.5674,1.5832,1.566
2012-03-12,1.5635,1.5695,1.5603
2012-03-13,1.5693,1.5748,1.5621
2012-03-14,1.5672,1.5744,1.565
2012-03-15,1.5718,1.5737,1.5635
2012-03-16,1.5831,1.5861,1.5695
2012-03-19,1.589,1.5914,1.5822
2012-03-20,1.5855,1.5897,1.5831
2012-03-21,1.5864,1.5923,1.5818
2012-03-22,1.5816,1.5892,1.5772
2012-03-23,1.5872,1.5909,1.5807
2012-03-26,1.5964,1.597,1.5799
2012-03-27,1.5958,1.6001,1.594
2012-03-28,1.589,1.5964,1.5839
2012-03-29,1.5942,1.5945,1.5859
2012-03-30,1.5996,1.6037,1.5948
2012-04-02,1.6033,1.6063,1.5979
2012-04-03,1.5908,1.6046,1.5891
2012-04-04,1.5889,1.5914,1.5833
2012-04-05,1.5822,1.5908,1.5806
2012-04-06,1.5877,1.5891,1.5824
2012-04-09,1.5904,1.5914,1.5835
2012-04-10,1.5869,1.5931,1.5809
2012-04-11,1.5902,1.5938,1.5853
2012-04-12,1.5966,1.5985,1.5909
2012-04-13,1.5843,1.597,1.5841
2012-04-16,1.5897,1.5911,1.5819
2012-04-17,1.5935,1.5971,1.5863
2012-04-18,1.6021,1.6042,1.5896
2012-04-19,1.6054,1.6078,1.601
2012-04-20,1.6133,1.6143,1.6039
2012-04-23,1.613,1.6134,1.6077
2012-04-24,1.6135,1.6164,1.611
2012-04-25,1.6165,1.6182,1.6082
2012-04-26,1.6196,1.6207,1.6159
2012-04-27,1.6263,1.628,1.6154
2012-04-30,1.623,1.6301,1.6218
2012-05-01,1.6221,1.6247,1.6184
2012-05-02,1.6192,1.6239,1.6159
2012-05-03,1.618,1.6215,1.6159
2012-05-04,1.615,1.6203,1.614
2012-05-07,1.6189,1.6197,1.6115
2012-05-08,1.6159,1.6199,1.6122
2012-05-09,1.6141,1.6159,1.6067
2012-05-10,1.615,1.6182,1.6092
2012-05-11,1.6073,1.6143,1.6059
2012-05-14,1.6097,1.6123,1.6052
2012-05-15,1.5994,1.6114,1.5987
2012-05-16,1.5915,1.5998,1.5889
2012-05-17,1.5799,1.5932,1.579
2012-05-18,1.5822,1.5838,1.5732
2012-05-21,1.584,1.5841,1.5774
2012-05-22,1.5749,1.5848,1.5739
2012-05-23,1.5702,1.5771,1.5673
2012-05-24,1.5664,1.5727,1.5639
2012-05-25,1.5657,1.57,1.5629
2012-05-28,1.5684,1.5717,1.5659
2012-05-29,1.5641,1.5717,1.5605
2012-05-30,1.5485,1.5638,1.5475
2012-05-31,1.5422,1.5526,1.5361
2012-06-01,1.5358,1.5438,1.5269
2012-06-04,1.5387,1.5415,1.5343
2012-06-05,1.5373,1.5408,1.5322
2012-06-06,1.5497,1.5515,1.5374
2012-06-07,1.5539,1.5601,1.5431
2012-06-08,1.5467,1.5537,1.5404
2012-06-11,1.5487,1.5582,1.547
2012-06-12,1.557,1.559,1.5455
2012-06-13,1.5515,1.5598,1.5512
2012-06-14,1.5548,1.5562,1.5473
2012-06-15,1.5688,1.5725,1.5477
2012-06-18,1.5668,1.579,1.5633
2012-06-19,1.5739,1.5757,1.5616
2012-06-20,1.5692,1.5777,1.5652
2012-06-21,1.5587,1.5734,1.5577
2012-06-22,1.5583,1.5634,1.5557
2012-06-25,1.5572,1.5595,1.5539
2012-06-26,1.5645,1.5651,1.5564
2012-06-27,1.5566,1.5641,1.5546
2012-06-28,1.5512,1.5624,1.5483
2012-06-29,1.5671,1.5707,1.551
2012-07-02,1.5695,1.5722,1.5642
2012-07-03,1.5691,1.5713,1.5658
2012-07-04,1.5603,1.569,1.5575
2012-07-05,1.5527,1.5623,1.55
2012-07-06,1.5483,1.5551,1.5459
2012-07-09,1.5522,1.5531,1.5468
2012-07-10,1.5514,1.5549,1.5479
2012-07-11,1.5493,1.5578,1.5485
2012-07-12,1.5438,1.5516,1.5392
2012-07-13,1.557,1.558,1.5415
2012-07-16,1.5633,1.5655,1.5518
2012-07-17,1.5643,1.5678,1.5551
2012-07-18,1.5653,1.5668,1.558
2012-07-19,1.5719,1.5738,1.5637
2012-07-20,1.5617,1.5721,1.5608
2012-07-23,1.5522,1.5626,1.5486
2012-07-24,1.5506,1.5552,1.5486
2012-07-25,1.5496,1.5551,1.5459
2012-07-26,1.5687,1.5724,1.5467
2012-07-27,1.5733,1.5768,1.5665
2012-07-30,1.569,1.5751,1.5673
2012-07-31,1.5679,1.573,1.5623
2012-08-01,1.5554,1.5691,1.5531
2012-08-02,1.5509,1.568,1.5489
2012-08-03,1.564,1.5657,1.5505
2012-08-06,1.5619,1.5665,1.5545
2012-08-07,1.5633,1.5684,1.5563
2012-08-08,1.5653,1.5677,1.5573
2012-08-09,1.563,1.5686,1.5602
2012-08-10,1.5668,1.5701,1.5578
2012-08-13,1.5684,1.5717,1.5657
2012-08-14,1.5684,1.5728,1.567
2012-08-15,1.5687,1.5701,1.566
2012-08-16,1.5739,1.5744,1.5637
2012-08-17,1.5683,1.5739,1.5671
2012-08-20,1.5707,1.5717,1.5679
2012-08-21,1.5777,1.5804,1.5707
2012-08-22,1.5861,1.5873,1.5766
2012-08-23,1.5862,1.5913,1.5856
2012-08-24,1.5806,1.5869,1.58
2012-08-27,1.5791,1.5829,1.5788
2012-08-28,1.5822,1.5836,1.5755
2012-08-29,1.5833,1.5856,1.58
2012-08-30,1.5793,1.5875,1.5769
2012-08-31,1.5881,1.5896,1.5779
2012-09-03,1.5886,1.5899,1.5847
2012-09-04,1.5877,1.591,1.5855
2012-09-05,1.5906,1.5934,1.5822
2012-09-06,1.5937,1.5943,1.5881
2012-09-07,1.5999,1.6034,1.592
2012-09-10,1.599,1.6019,1.5956
2012-09-11,1.6067,1.6084,1.5988
2012-09-12,1.6105,1.6131,1.606
2012-09-13,1.6154,1.6174,1.6071
2012-09-14,1.623,1.6256,1.6141
2012-09-17,1.6236,1.6273,1.6209
2012-09-18,1.624,1.6267,1.6219
2012-09-19,1.6221,1.6271,1.6181
2012-09-20,1.6217,1.6236,1.616
2012-09-21,1.625,1.6309,1.6211
2012-09-24,1.6216,1.6249,1.6179
2012-09-25,1.6198,1.6267,1.6191
2012-09-26,1.6156,1.6209,1.6138
2012-09-27,1.6237,1.6244,1.6166
2012-09-28,1.6126,1.6272,1.6112
2012-10-01,1.6126,1.6175,1.611
2012-10-02,1.6142,1.6187,1.6125
2012-10-03,1.6073,1.6142,1.6065
2012-10-04,1.6182,1.6202,1.6078
2012-10-05,1.6126,1.6217,1.6121
2012-10-08,1.6036,1.6142,1.6018
2012-10-09,1.5989,1.6046,1.5974
2012-10-10,1.6009,1.6034,1.5977
2012-10-11,1.6047,1.6054,1.5985
2012-10-12,1.6076,1.6097,1.6019
2012-10-15,1.6071,1.6082,1.6021
2012-10-16,1.6111,1.6132,1.6061
2012-10-17,1.6149,1.6178,1.6113
2012-10-18,1.6055,1.6171,1.6046
2012-10-19,1.6007,1.6067,1.5995
2012-10-22,1.6006,1.6052,1.5991
2012-10-23,1.5946,1.6024,1.591
2012-10-24,1.6029,1.6048,1.5937
2012-10-25,1.6125,1.6144,1.6027
2012-10-26,1.609,1.6141,1.6079
2012-10-29,1.6029,1.6123,1.6003
2012-10-30,1.6071,1.6085,1.6022
2012-10-31,1.6029,1.6039,1.5965
2012-11-01,1.6122,1.6175,1.6118
2012-11-02,1.6018,1.6133,1.6004
2012-11-05,1.5978,1.6039,1.5956
2012-11-06,1.5994,1.6008,1.5963
2012-11-07,1.5991,1.6042,1.5953
2012-11-08,1.5977,1.6005,1.5926
2012-11-09,1.5899,1.6019,1.5887
2012-11-12,1.588,1.5915,1.5861
2012-11-13,1.5875,1.5916,1.5858
2012-11-14,1.5841,1.5902,1.5837
2012-11-15,1.5849,1.5879,1.5826
2012-11-16,1.5885,1.5901,1.5835
2012-11-19,1.59,1.5923,1.5883
2012-11-20,1.592,1.5936,1.5892
2012-11-21,1.5953,1.5955,1.5883
2012-11-22,1.593,1.5978,1.5924
2012-11-23,1.604,1.6051,1.5926
2012-11-26,1.6025,1.6038,1.5996
2012-11-27,1.6013,1.6056,1.601
2012-11-28,1.6011,1.6025,1.5958
2012-11-29,1.6039,1.6048,1.6002
2012-11-30,1.6024,1.6062,1.5987
2012-12-03,1.6091,1.6116,1.6004
2012-12-04,1.6103,1.6131,1.6084
2012-12-05,1.6089,1.6118,1.6079
2012-12-06,1.6052,1.6128,1.604
2012-12-07,1.6038,1.6061,1.6003
2012-12-10,1.6069,1.6096,1.6014
2012-12-11,1.6111,1.6122,1.607
2012-12-12,1.614,1.6172,1.6096
2012-12-13,1.6107,1.6153,1.6085
2012-12-14,1.6156,1.6178,1.6104
2012-12-17,1.6201,1.6216,1.6156
2012-12-18,1.6249,1.6269,1.6196
2012-12-19,1.6255,1.6307,1.6246
2012-12-20,1.6277,1.6296,1.6239
2012-12-21,1.6165,1.6283,1.6149
2012-12-24,1.6115,1.6206,1.6099
2012-12-25,1.6013,1.6142,1.6013
2012-12-26,1.613,1.6171,1.6105
2012-12-27,1.6113,1.6202,1.6065
2012-12-28,1.6168,1.6169,1.6079
2012-12-31,1.6234,1.6274,1.613
2013-01-01,1.623,1.6259,1.6229
2013-01-02,1.6244,1.638,1.6223
2013-01-03,1.6093,1.6256,1.6088
2013-01-04,1.6076,1.6109,1.6008
2013-01-07,1.6103,1.6108,1.6018
2013-01-08,1.6055,1.6129,1.6026
2013-01-09,1.6025,1.6075,1.5989
2013-01-10,1.6151,1.6168,1.6005
2013-01-11,1.6119,1.6178,1.6088
2013-01-14,1.6089,1.6154,1.6028
2013-01-15,1.6064,1.6101,1.603
2013-01-16,1.5995,1.6081,1.5974
2013-01-17,1.6,1.6039,1.5955
2013-01-18,1.5872,1.6007,1.5853
2013-01-21,1.5825,1.5893,1.5807
2013-01-22,1.5826,1.5884,1.581
2013-01-23,1.5842,1.5893,1.5802
2013-01-24,1.579,1.5852,1.5757
2013-01-25,1.5805,1.5827,1.5746
2013-01-28,1.5693,1.5785,1.5673
2013-01-29,1.5759,1.5773,1.5686
2013-01-30,1.5805,1.5817,1.5726
2013-01-31,1.5858,1.5875,1.5774
2013-02-01,1.5705,1.5879,1.5698
2013-02-04,1.5762,1.5772,1.5684
2013-02-05,1.5659,1.5804,1.5631
2013-02-06,1.5667,1.5678,1.5632
2013-02-07,1.5703,1.5768,1.5646
2013-02-08,1.5795,1.5844,1.5706
2013-02-11,1.5663,1.581,1.5653
2013-02-12,1.5652,1.567,1.5568
2013-02-13,1.5537,1.5689,1.5522
2013-02-14,1.5489,1.5543,1.5472
2013-02-15,1.5516,1.555,1.5462
2013-02-18,1.5463,1.5509,1.5438
2013-02-19,1.5425,1.5504,1.5413
2013-02-20,1.5245,1.5451,1.5193
2013-02-21,1.5249,1.5273,1.5132
2013-02-22,1.5246,1.5321,1.5234
2013-02-25,1.5195,1.5199,1.5072
2013-02-26,1.5123,1.5219,1.5113
2013-02-27,1.5156,1.5188,1.5081
2013-02-28,1.5158,1.5221,1.5148
2013-03-01,1.5025,1.5186,1.4985
2013-03-04,1.5108,1.5117,1.5
2013-03-05,1.5117,1.5199,1.5095
2013-03-06,1.5033,1.5155,1.5017
2013-03-07,1.5013,1.5082,1.4967
2013-03-08,1.4918,1.5047,1.4886
2013-03-11,1.4917,1.4944,1.4866
2013-03-12,1.4905,1.4919,1.4832
2013-03-13,1.4928,1.4981,1.4893
2013-03-14,1.5083,1.5119,1.4915
2013-03-15,1.5095,1.5177,1.5069
2013-03-18,1.5093,1.5146,1.5073
2013-03-19,1.5098,1.5144,1.5073
2013-03-20,1.5109,1.5186,1.5027
2013-03-21,1.5177,1.5209,1.5089
2013-03-22,1.5238,1.5248,1.5167
2013-03-25,1.5181,1.5261,1.5142
2013-03-26,1.5159,1.5208,1.5133
2013-03-27,1.5124,1.5181,1.5089
2013-03-28,1.519,1.52,1.5112
2013-03-29,1.5189,1.5219,1.5179
2013-04-01,1.5229,1.5242,1.5178
2013-04-02,1.5105,1.5259,1.5099
2013-04-03,1.5146,1.5158,1.5076
2013-04-04,1.5234,1.5245,1.5034
2013-04-05,1.5336,1.5364,1.52
2013-04-08,1.5245,1.5351,1.5241
2013-04-09,1.5319,1.5342,1.5251
2013-04-10,1.5324,1.5343,1.5293
2013-04-11,1.5391,1.5411,1.5319
2013-04-12,1.5352,1.541,1.5339
2013-04-15,1.5282,1.5385,1.527
2013-04-16,1.5373,1.5379,1.5274
2013-04-17,1.5237,1.537,1.5215
2013-04-18,1.5278,1.5313,1.5218
2013-04-19,1.5229,1.5368,1.5225
2013-04-22,1.5286,1.5292,1.5204
2013-04-23,1.5243,1.5298,1.5197
2013-04-24,1.5269,1.5287,1.5227
2013-04-25,1.543,1.548,1.5266
2013-04-26,1.5485,1.5499,1.5417
2013-04-29,1.5493,1.5546,1.5478
2013-04-30,1.5533,1.5568,1.5468
2013-05-01,1.5558,1.5606,1.5527
2013-05-02,1.5536,1.5591,1.5494
2013-05-03,1.5563,1.5602,1.5479
2013-05-06,1.5542,1.5598,1.5519
2013-05-07,1.5479,1.5552,1.5445
2013-05-08,1.5537,1.5592,1.5471
2013-05-09,1.5446,1.5587,1.5423
2013-05-10,1.5359,1.5458,1.531
2013-05-13,1.5296,1.5385,1.5275
2013-05-14,1.5227,1.5331,1.5217
2013-05-15,1.5221,1.5272,1.5171
2013-05-16,1.5269,1.5322,1.5198
2013-05-17,1.5162,1.5281,1.5158
2013-05-20,1.5259,1.5281,1.5167
2013-05-21,1.5155,1.5277,1.5111
2013-05-22,1.5043,1.5174,1.5018
2013-05-23,1.5103,1.5128,1.5015
2013-05-24,1.5124,1.5143,1.5065
2013-05-27,1.5091,1.5156,1.5084
2013-05-28,1.5054,1.5134,1.5031
2013-05-29,1.5127,1.5145,1.5008
2013-05-30,1.5232,1.5237,1.511
2013-05-31,1.5193,1.5239,1.5137
2013-06-03,1.5317,1.5375,1.5182
2013-06-04,1.5306,1.5343,1.5271
2013-06-05,1.5404,1.5409,1.5291
2013-06-06,1.5606,1.5683,1.5382
2013-06-07,1.5551,1.5618,1.5487
2013-06-10,1.5578,1.5587,1.5493
2013-06-11,1.5642,1.5646,1.5521
2013-06-12,1.5676,1.57,1.5634
2013-06-13,1.57,1.5737,1.5641
2013-06-14,1.5705,1.5719,1.5616
2013-06-17,1.5733,1.5751,1.568
2013-06-18,1.5647,1.5723,1.5563
2013-06-19,1.5493,1.5677,1.5479
2013-06-20,1.5487,1.5494,1.5414
2013-06-21,1.5422,1.553,1.5365
2013-06-24,1.5446,1.5465,1.534
2013-06-25,1.5434,1.5477,1.5398
2013-06-26,1.5325,1.544,1.5296
2013-06-27,1.5264,1.5346,1.5201
2013-06-28,1.5208,1.5279,1.5164
2013-07-01,1.5215,1.5249,1.5184
2013-07-02,1.516,1.5238,1.5136
2013-07-03,1.5281,1.5304,1.5131
2013-07-04,1.5075,1.5283,1.5055
2013-07-05,1.4902,1.5077,1.4858
2013-07-08,1.4951,1.4966,1.4859
2013-07-09,1.4875,1.4981,1.4812
2013-07-10,1.493,1.4994,1.4846
2013-07-11,1.5205,1.5222,1.5034
2013-07-12,1.5103,1.5189,1.5075
2013-07-15,1.5107,1.5129,1.5023
2013-07-16,1.5151,1.5169,1.5045
2013-07-17,1.5212,1.5267,1.5079
2013-07-18,1.5217,1.5242,1.5158
2013-07-19,1.5269,1.5282,1.5197
2013-07-22,1.5351,1.5384,1.5259
2013-07-23,1.5377,1.5394,1.5324
2013-07-24,1.5312,1.539,1.5287
2013-07-25,1.5424,1.5435,1.5264
2013-07-26,1.5389,1.5417,1.5354
2013-07-29,1.5352,1.5414,1.5325
2013-07-30,1.5245,1.5357,1.5222
2013-07-31,1.5211,1.5254,1.5127
2013-08-01,1.512,1.5243,1.5109
2013-08-02,1.5279,1.5309,1.5103
2013-08-05,1.5353,1.5379,1.5259
2013-08-06,1.5354,1.5392,1.533
2013-08-07,1.5493,1.5531,1.5205
2013-08-08,1.5534,1.5574,1.5485
2013-08-09,1.5511,1.5559,1.5498
2013-08-12,1.5469,1.5522,1.5459
2013-08-13,1.5454,1.5512,1.5426
2013-08-14,1.5508,1.5547,1.5423
2013-08-15,1.5646,1.5652,1.5502
2013-08-16,1.562,1.5657,1.5603
2013-08-19,1.5653,1.5673,1.561
2013-08-20,1.5672,1.5696,1.5629
2013-08-21,1.5679,1.5717,1.5647
2013-08-22,1.5583,1.566,1.5563
2013-08-23,1.5583,1.5638,1.5538
2013-08-26,1.5582,1.5612,1.5557
2013-08-27,1.5543,1.5592,1.5478
2013-08-28,1.5526,1.5552,1.543
2013-08-29,1.5504,1.5548,1.5479
2013-08-30,1.5493,1.5528,1.546
2013-09-02,1.5532,1.5593,1.5503
2013-09-03,1.5566,1.5604,1.5518
2013-09-04,1.5627,1.5648,1.5556
2013-09-05,1.5588,1.5667,1.5573
2013-09-06,1.563,1.568,1.5562
2013-09-09,1.5697,1.5733,1.5608
2013-09-10,1.5732,1.5744,1.5683
2013-09-11,1.5822,1.5829,1.5719
2013-09-12,1.5805,1.584,1.5777
2013-09-13,1.5875,1.5884,1.5777
2013-09-16,1.5899,1.5963,1.5871
2013-09-17,1.5903,1.5936,1.5882
2013-09-18,1.6146,1.6163,1.5893
2013-09-19,1.6036,1.6147,1.6019
2013-09-20,1.6017,1.6067,1.5984
2013-09-23,1.6051,1.6073,1.5993
2013-09-24,1.6004,1.6044,1.5956
2013-09-25,1.6084,1.6088,1.598
2013-09-26,1.6032,1.6096,1.6
2013-09-27,1.6144,1.6146,1.603
2013-09-30,1.6183,1.6203,1.6096
2013-10-01,1.6204,1.62601,1.6179
2013-10-02,1.62291,1.6251,1.6159
2013-10-03,1.61567,1.62414,1.6151
2013-10-04,1.6023,1.6178,1.6017
2013-10-07,1.6088,1.61,1.6021
2013-10-08,1.6085,1.61244,1.6016
2013-10-09,1.5955,1.6122,1.5912
2013-10-10,1.5975,1.5979,1.5909
2013-10-11,1.59551,1.60014,1.5919
2013-10-14,1.59904,1.60182,1.595
2013-10-15,1.5995,1.60105,1.5911
2013-10-16,1.5948,1.6058,1.589
2013-10-17,1.61595,1.6172,1.5937
2013-10-18,1.6165,1.6225,1.6139
2013-10-21,1.6146,1.6181,1.6127
2013-10-22,1.6229,1.6248,1.6112
2013-10-23,1.6168,1.6257,1.6116
2013-10-24,1.6203,1.6223,1.6133
2013-10-25,1.6179,1.6247,1.6146
2013-10-28,1.6157,1.6208,1.612
2013-10-29,1.6038,1.6144,1.6019
2013-10-30,1.6031,1.6078,1.5996
2013-10-31,1.6036,1.6068,1.6001
2013-11-01,1.5922,1.6047,1.5904
2013-11-04,1.5971,1.5978,1.59
2013-11-05,1.6047,1.6063,1.5944
2013-11-06,1.6081,1.6118,1.604
2013-11-07,1.6077,1.6114,1.6006
2013-11-08,1.6006,1.6105,1.5953
2013-11-11,1.5986,1.6022,1.5961
2013-11-12,1.5897,1.5993,1.585
2013-11-13,1.6028,1.6047,1.5874
2013-11-14,1.6063,1.6101,1.5984
2013-11-15,1.6116,1.6135,1.6044
2013-11-18,1.6101,1.6149,1.6077
2013-11-19,1.6121,1.6133,1.6055
2013-11-20,1.6102,1.6178,1.6085
2013-11-21,1.6168,1.6171,1.607
2013-11-22,1.6217,1.6219,1.6175
2013-11-25,1.6155,1.624,1.6129
2013-11-26,1.6209,1.6219,1.6134
2013-11-27,1.6272,1.633,1.6194
