Date,USD/JPY Close,USD/JPY High,USD/JPY Low
2015-12-16,122.204,122.43,121.387
2015-12-17,122.84,122.874,122.209
2015-12-18,121.293,123.578,121.061
2015-12-21,121.076,121.502,120.845
2015-12-22,121.05,121.31,120.725
2015-12-23,120.85,121.135,120.818
2015-12-24,120.31,120.98,120.251
2015-12-25,120.325,120.42,120.06
2015-12-28,120.35,120.63,120.175
2015-12-29,120.41,120.506,120.24
2015-12-30,120.52,120.652,120.355
2015-12-31,120.17,120.5,119.99
2016-01-01,120.17,120.5,119.99
2016-01-04,119.411,120.463,118.707
2016-01-05,119.045,119.701,118.795
2016-01-06,118.48,119.165,118.255
2016-01-07,117.6,118.754,117.332
2016-01-08,117.519,118.851,117.454
2016-01-11,117.697,118.026,116.696
2016-01-12,117.745,118.071,117.231
2016-01-13,117.84,118.38,117.65
2016-01-14,118.129,118.28,117.296
2016-01-15,116.92,118.27,116.513
2016-01-18,117.34,117.44,116.59
2016-01-19,117.553,118.112,117.236
2016-01-20,117.029,117.682,115.976
2016-01-21,117.5,117.78,116.47
2016-01-22,118.81,118.84,117.54
2016-01-25,118.33,118.855,118.176
2016-01-26,118.42,118.621,117.659
2016-01-27,118.586,119.069,118.046
2016-01-28,118.8,118.992,118.418
2016-01-29,121.092,121.689,118.476
2016-02-01,121.11,121.485,120.681
2016-02-02,119.963,121.035,119.842
2016-02-03,117.781,120.044,117.057
2016-02-04,116.758,118.238,116.531
2016-02-05,116.979,117.428,116.295
2016-02-08,115.511,117.523,115.184
2016-02-09,115.06,115.85,114.211
2016-02-10,113.338,115.259,113.253
2016-02-11,112.292,113.598,110.983
2016-02-12,113.257,113.538,111.663
2016-02-15,114.616,114.729,113.24
2016-02-16,113.89,114.875,113.599
2016-02-17,113.808,114.503,113.378
2016-02-18,113.45,114.322,113.443
2016-02-19,112.671,113.377,112.309
2016-02-22,112.86,113.387,112.431
2016-02-23,112.12,113.051,111.777
2016-02-24,111.962,112.263,111.045
2016-02-25,112.78,113.022,111.901
2016-02-26,113.847,113.991,112.565
2016-02-29,112.805,113.981,112.667
2016-03-01,113.885,114.182,112.164
2016-03-02,113.368,114.555,113.221
2016-03-03,113.612,114.27,113.3
2016-03-04,114.06,114.26,113.133
2016-03-07,113.32,114.045,113.227
2016-03-08,112.565,113.52,112.426
2016-03-09,113.287,113.445,112.229
2016-03-10,113.147,114.444,112.613
2016-03-11,113.79,113.917,112.759
2016-03-14,113.805,114.005,113.51
2016-03-15,113.083,114.139,112.639
2016-03-16,112.61,113.819,112.335
2016-03-17,111.54,112.955,110.671
2016-03-18,111.714,111.757,110.825
2016-03-21,111.82,111.93,111.225
2016-03-22,112.32,112.49,111.38
2016-03-23,112.41,112.91,112.145
2016-03-24,112.792,113.005,112.297
2016-03-25,113.105,113.321,112.757
2016-03-28,113.319,113.686,113.138
2016-03-29,112.666,113.803,112.673
2016-03-30,112.41,112.81,112.02
2016-03-31,112.518,112.67,112.113
2016-04-01,111.614,112.577,111.601
2016-04-04,111.29,111.796,111.101
2016-04-05,110.425,111.332,109.951
2016-04-06,109.67,110.642,109.346
2016-04-07,108.43,109.904,107.672
2016-04-08,108.17,109.097,108.158
2016-04-11,107.915,108.442,107.637
2016-04-12,108.51,108.788,107.875
2016-04-13,109.22,109.405,108.51
2016-04-14,109.28,109.545,108.9
2016-04-15,108.72,109.732,108.602
2016-04-18,108.73,108.986,107.839
2016-04-19,109.16,109.49,108.793
2016-04-20,109.76,109.878,108.766
2016-04-21,109.41,109.896,109.325
2016-04-22,111.6,111.804,109.264
2016-04-25,111.162,111.896,110.843
2016-04-26,111.45,111.46,110.674
2016-04-27,111.415,111.753,111.028
2016-04-28,108.036,111.882,107.923
2016-04-29,106.419,108.199,106.429
2016-05-02,106.48,106.818,106.143
2016-05-03,106.428,106.47,105.55
2016-05-04,106.94,107.362,106.251
2016-05-05,107.257,107.497,106.807
2016-05-06,107.1,107.422,106.44
2016-05-09,108.445,108.603,107.058
2016-05-10,109.24,109.35,108.278
2016-05-11,108.472,109.344,108.375
2016-05-12,109.075,109.394,108.23
2016-05-13,108.619,109.554,108.519
2016-05-16,108.98,109.095,108.47
2016-05-17,109.02,109.652,108.842
2016-05-18,110.18,110.254,108.728
2016-05-19,109.92,110.383,109.702
2016-05-20,110.116,110.586,109.853
2016-05-23,109.23,110.24,109.115
2016-05-24,110.001,110.128,109.17
2016-05-25,110.14,110.446,109.869
2016-05-26,109.75,110.23,109.421
2016-05-27,110.37,110.45,109.477
2016-05-30,111.127,111.449,110.35
2016-05-31,110.614,111.352,110.506
2016-06-01,109.49,110.83,109.055
2016-06-02,108.87,109.586,108.528
2016-06-03,106.62,109.136,106.553
2016-06-06,107.48,107.556,106.383
2016-06-07,107.33,107.901,107.157
2016-06-08,107.02,107.384,106.59
2016-06-09,106.94,106.96,106.26
2016-06-10,106.769,107.261,106.56
2016-06-13,106.23,106.915,105.74
2016-06-14,106.055,106.42,105.63
2016-06-15,105.979,106.395,105.44
2016-06-16,104.266,106.01,103.556
2016-06-17,104.2,104.828,104.086
2016-06-20,103.96,104.842,103.818
2016-06-21,104.868,105.058,103.585
2016-06-22,104.44,104.85,104.319
2016-06-23,105.823,106.038,104.027
2016-06-24,102.315,106.622,99.014
2016-06-27,102.01,102.472,101.409
2016-06-28,102.732,102.84,101.561
2016-06-29,102.77,102.829,102.176
2016-06-30,103.238,103.292,102.362
2016-07-01,102.49,103.296,102.444
2016-07-04,102.502,102.803,102.429
2016-07-05,101.61,102.592,101.454
2016-07-06,101.27,101.745,100.202
2016-07-07,100.735,101.397,100.601
2016-07-08,100.46,101.276,99.998
2016-07-11,102.843,102.88,100.447
2016-07-12,104.84,104.982,102.453
2016-07-13,104.422,104.88,103.909
2016-07-14,105.442,105.936,103.972
2016-07-15,105.553,106.314,105.055
2016-07-18,106.177,106.259,105.276
2016-07-19,106.059,106.532,105.651
2016-07-20,106.925,107.019,105.835
2016-07-21,105.678,107.492,105.426
2016-07-22,106.181,106.398,105.569
2016-07-25,105.795,106.722,105.745
2016-07-26,104.62,105.889,103.997
2016-07-27,105.447,106.542,104.692
2016-07-28,105.391,105.501,104.489
2016-07-29,102.01,105.649,101.977
2016-08-01,102.353,102.682,102.023
2016-08-02,100.927,102.83,100.685
2016-08-03,101.152,101.569,100.753
2016-08-04,101.159,101.667,100.866
2016-08-05,101.783,102.059,100.876
2016-08-08,102.436,102.654,101.875
2016-08-09,101.901,102.53,101.793
2016-08-10,101.271,101.96,100.969
2016-08-11,101.878,102.053,101.03
2016-08-12,101.249,102.271,100.831
2016-08-15,101.228,101.455,100.875
2016-08-16,100.271,101.291,99.54
2016-08-17,100.276,101.167,100.044
2016-08-18,99.981,100.497,99.64
2016-08-19,100.141,100.459,99.914
2016-08-22,100.274,100.931,100.215
2016-08-23,100.191,100.39,99.946
2016-08-24,100.436,100.609,100.097
2016-08-25,100.531,100.614,100.306
2016-08-26,101.794,101.942,100.066
2016-08-29,101.967,102.391,101.84
2016-08-30,103.032,103.134,101.754
2016-08-31,103.429,103.531,102.865
2016-09-01,103.276,104,103.063
2016-09-02,103.953,104.318,102.807
2016-09-05,103.368,104.133,103.149
2016-09-06,102.057,103.806,101.936
2016-09-07,101.753,102.127,101.206
2016-09-08,102.53,102.591,101.416
2016-09-09,102.703,103.054,101.968
2016-09-12,101.834,102.775,101.575
2016-09-13,102.702,102.747,101.424
2016-09-14,102.337,103.356,102.25
2016-09-15,102.213,102.754,101.939
2016-09-16,102.369,102.46,101.741
2016-09-19,101.797,102.416,101.585
2016-09-20,101.758,102.062,101.538
2016-09-21,100.467,102.785,100.359
2016-09-22,100.878,100.919,100.103
2016-09-23,101.048,101.243,100.679
2016-09-26,100.264,101.088,100.252
2016-09-27,100.349,100.986,100.09
2016-09-28,100.635,100.816,100.26
2016-09-29,101.023,101.84,100.701
2016-09-30,101.38,101.78,100.749
2016-10-03,101.555,101.667,101.215
2016-10-04,102.762,102.966,101.612
2016-10-05,103.608,103.666,102.676
2016-10-06,104.086,104.16,103.352
2016-10-07,102.947,103.999,102.864
2016-10-10,103.644,103.786,102.81
2016-10-11,103.422,104.07,103.17
2016-10-12,104.225,104.482,103.283
2016-10-13,103.618,104.635,103.339
2016-10-14,104.215,104.478,103.615
2016-10-17,103.84,104.37,103.793
2016-10-18,103.828,104.199,103.68
2016-10-19,103.471,103.947,103.17
2016-10-20,103.947,104.103,103.349
2016-10-21,103.838,104.204,103.526
2016-10-24,104.236,104.32,103.726
2016-10-25,104.178,104.873,104.116
2016-10-26,104.506,104.617,104.024
2016-10-27,105.222,105.348,104.299
2016-10-28,104.763,105.532,104.467
2016-10-31,104.845,105.232,104.353
2016-11-01,104.092,105.12,103.8
2016-11-02,103.435,104.164,103.022
2016-11-03,102.946,103.44,102.552
2016-11-04,103.072,103.353,102.836
2016-11-07,104.469,104.63,103.109
2016-11-08,105.089,105.19,104.299
2016-11-09,105.822,105.874,101.199
2016-11-10,106.897,106.944,104.97
2016-11-11,106.768,106.931,106.035
2016-11-14,108.39,108.542,106.744
2016-11-15,109.277,109.336,107.774
2016-11-16,109.164,109.755,108.798
2016-11-17,109.961,109.977,108.558
2016-11-18,110.706,110.924,109.805
2016-11-21,111.087,111.362,110.474
2016-11-22,111.111,111.354,110.275
2016-11-23,112.547,112.973,110.857
2016-11-24,113.161,113.53,112.388
2016-11-25,113.205,113.896,112.561
2016-11-28,112.253,113.009,111.363
2016-11-29,112.407,113.34,111.628
2016-11-30,114.299,114.538,112.061
2016-12-01,114.063,114.824,113.838
2016-12-02,113.561,114.24,113.334
2016-12-05,113.488,114.772,112.885
2016-12-06,114.066,114.186,113.507
2016-12-07,113.811,114.403,113.419
2016-12-08,113.959,114.376,113.126
2016-12-09,115.214,115.366,114.01
2016-12-12,115.023,116.13,114.857
2016-12-13,115.131,115.474,114.74
2016-12-14,116.95,116.989,114.776
2016-12-15,118.111,118.663,117.01
2016-12-16,117.943,118.424,117.474
2016-12-19,117.014,117.97,116.552
2016-12-20,117.793,118.25,116.993
2016-12-21,117.509,118.069,117.112
2016-12-22,117.547,117.874,117.273
2016-12-23,117.261,117.66,117.173
2016-12-26,117.119,117.379,117.01
2016-12-27,117.459,117.617,117.069
2016-12-28,117.109,117.811,117.062
2016-12-29,116.626,117.255,116.235
2016-12-30,116.74,117.195,116.047
2017-01-02,117.456,117.5,116.745
2017-01-03,117.562,118.608,117.224
2017-01-04,117.532,118.185,117.059
2017-01-05,115.665,117.427,115.223
2017-01-06,117.04,117.18,115.073
2017-01-09,116.156,117.531,115.961
2017-01-10,115.743,116.343,115.201
2017-01-11,115.465,116.87,114.245
2017-01-12,114.599,115.51,113.759
2017-01-13,114.533,115.445,114.181
2017-01-16,114.068,114.473,113.63
2017-01-17,112.675,114.282,112.632
2017-01-18,114.252,114.382,112.576
2017-01-19,114.845,115.622,114.404
2017-01-20,114.58,115.384,114.217
2017-01-23,113.015,114.423,112.758
2017-01-24,113.836,113.893,112.53
2017-01-25,113.296,113.987,113.042
2017-01-26,114.389,114.855,113.053
2017-01-27,115.112,115.374,114.39
2017-01-30,113.59,114.95,113.452
2017-01-31,112.875,113.962,112.085
2017-02-01,113.139,113.952,112.647
2017-02-02,112.684,113.362,112.056
2017-02-03,112.871,113.473,112.32
2017-02-06,111.735,112.775,111.627
2017-02-07,112.219,112.578,111.597
2017-02-08,112.049,112.544,111.635
2017-02-09,113.269,113.345,111.747
2017-02-10,113.421,113.857,112.863
2017-02-13,113.613,114.167,113.44
2017-02-14,114.18,114.497,113.24
2017-02-15,114.159,114.955,113.863
2017-02-16,113.159,114.33,113.085
2017-02-17,112.922,113.502,112.62
2017-02-20,113.117,113.235,112.796
2017-02-21,113.595,113.78,113.094
2017-02-22,113.133,113.729,112.91
2017-02-23,112.717,113.459,112.555
2017-02-24,112.008,112.955,111.94
2017-02-27,112.761,112.84,111.924
2017-02-28,112.331,112.82,111.692
2017-03-01,113.619,114.05,112.746
2017-03-02,114.469,114.593,113.688
2017-03-03,113.928,114.747,113.912
2017-03-06,113.903,114.132,113.561
2017-03-07,114.026,114.153,113.732
2017-03-08,114.381,114.756,113.612
2017-03-09,114.934,114.977,114.325
2017-03-10,114.743,115.503,114.66
2017-03-13,114.811,114.921,114.485
2017-03-14,114.705,115.194,114.52
2017-03-15,113.47,114.885,113.325
2017-03-16,113.342,113.545,112.907
2017-03-17,112.679,113.492,112.567
2017-03-20,112.545,112.896,112.462
2017-03-21,111.825,112.868,111.691
2017-03-22,110.953,111.792,110.735
2017-03-23,110.921,111.578,110.632
2017-03-24,110.665,111.481,110.63
2017-03-27,110.564,111.046,110.113
2017-03-28,111.134,111.2,110.182
2017-03-29,111.027,111.315,110.715
2017-03-30,111.734,111.753,110.943
2017-03-31,111.387,112.197,111.248
2017-04-03,111.004,111.587,110.859
2017-04-04,110.679,110.895,110.274
2017-04-05,110.715,111.454,110.54
2017-04-06,110.789,111.14,110.294
2017-04-07,111.204,111.365,110.135
2017-04-10,110.975,111.58,110.81
2017-04-11,109.658,110.89,109.623
2017-04-12,109.315,109.867,109.135
2017-04-13,109.161,109.394,108.728
2017-04-14,108.598,109.226,108.57
2017-04-17,108.901,108.942,108.136
2017-04-18,108.365,109.22,108.32
2017-04-19,108.837,109.182,108.386
2017-04-20,109.244,109.487,108.723
2017-04-21,109.106,109.422,108.884
2017-04-24,109.792,110.596,109.708
2017-04-25,111.109,111.188,109.6
2017-04-26,111.384,111.778,110.975
2017-04-27,111.193,111.601,111.046
2017-04-28,111.423,111.717,111.075
2017-05-01,111.79,111.928,111.212
2017-05-02,112.013,112.307,111.786
2017-05-03,112.69,112.702,111.967
2017-05-04,112.431,113.048,112.324
2017-05-05,112.554,112.768,112.092
2017-05-08,113.069,113.127,112.398
2017-05-09,114.175,114.33,113.138
2017-05-10,114.277,114.37,113.63
2017-05-11,113.834,114.369,113.459
2017-05-12,113.349,113.952,113.203
2017-05-15,113.693,113.854,113.13
2017-05-16,113.005,113.771,112.933
2017-05-17,111.111,113.1,110.896
2017-05-18,111.481,111.738,110.239
2017-05-19,111.215,111.699,111.038
2017-05-22,111.205,111.605,110.879
2017-05-23,111.668,111.788,110.864
2017-05-24,111.626,112.131,111.565
2017-05-25,111.771,111.951,111.515
2017-05-26,111.242,111.86,110.88
2017-05-29,111.275,111.468,111.174
2017-05-30,110.748,111.297,110.666
2017-05-31,110.655,111.226,110.484
2017-06-01,111.31,111.481,110.716
2017-06-02,110.456,111.71,110.333
2017-06-05,110.497,110.73,110.287
2017-06-06,109.482,110.504,109.228
2017-06-07,109.794,109.881,109.118
2017-06-08,110.007,110.384,109.384
2017-06-09,110.242,110.811,109.819
2017-06-12,109.828,110.439,109.635
2017-06-13,110.002,110.27,109.828
2017-06-14,109.806,110.35,108.831
2017-06-15,110.862,110.978,109.274
2017-06-16,110.813,111.417,110.644
2017-06-19,111.578,111.587,110.775
2017-06-20,111.456,111.789,111.311
2017-06-21,111.345,111.739,111.071
2017-06-22,111.301,111.449,110.954
2017-06-23,111.222,111.43,111.155
2017-06-26,111.899,111.945,111.156
2017-06-27,112.136,112.465,111.465
2017-06-28,112.241,112.416,111.832
2017-06-29,112.061,112.926,111.814
2017-06-30,112.456,112.605,111.735
2017-07-03,113.405,113.456,111.989
2017-07-04,113.163,113.414,112.743
2017-07-05,113.232,113.684,112.828
2017-07-06,113.231,113.469,112.89
2017-07-07,113.946,114.18,113.109
2017-07-10,114.014,114.302,113.884
2017-07-11,113.881,114.494,113.72
2017-07-12,113.149,113.966,112.929
2017-07-13,113.244,113.525,112.863
2017-07-14,112.578,113.576,112.266
2017-07-17,112.623,112.869,112.331
2017-07-18,111.988,112.66,111.687
2017-07-19,111.826,112.233,111.556
2017-07-20,111.968,112.417,111.481
2017-07-21,111.028,112.078,111.014
2017-07-24,111.106,111.318,110.625
2017-07-25,111.83,111.93,110.82
2017-07-26,111.21,112.23,111.06
2017-07-27,111.12,111.74,110.77
2017-07-28,110.61,111.36,110.54
2017-07-31,110.22,110.8,110.21
2017-08-01,110.31,110.62,109.91
2017-08-02,110.58,111.01,110.28
2017-08-03,110.06,110.85,109.94
2017-08-04,110.63,111.07,109.84
2017-08-07,110.74,110.95,110.64
2017-08-08,110.46,110.86,110.24
2017-08-09,109.84,110.39,109.55
2017-08-10,109.25,110.2,109.18
2017-08-11,108.99,109.43,108.73
2017-08-14,109.65,109.82,109.05
2017-08-15,110.55,110.88,109.59
2017-08-16,110.21,110.97,110.03
2017-08-17,109.95,110.39,109.61
2017-08-18,109.19,109.62,108.59
2017-08-21,108.81,109.44,108.63
2017-08-22,109.51,109.56,108.87
2017-08-23,109.03,109.85,108.97
2017-08-24,109.49,109.55,108.84
2017-08-25,109.34,109.87,109.1
2017-08-28,109.08,109.43,109.02
2017-08-29,109.87,109.9,108.27
2017-08-30,110.35,110.46,109.54
2017-08-31,109.89,110.69,109.88
2017-09-01,110.24,110.49,109.56
2017-09-04,109.59,110.49,109.38
2017-09-05,108.72,109.85,108.64
2017-09-06,109.35,109.42,108.44
2017-09-07,108.64,109.29,108.04
